region_id,cell_id,pseudotime,start_node,embedding_key
UPMC_c001_v001_r001_reg001,3621,14.456699511023016,0,composition_vectors
UPMC_c001_v001_r001_reg001,2185,12.519639585515051,0,composition_vectors
UPMC_c001_v001_r001_reg001,2491,11.961504470898449,0,composition_vectors
UPMC_c001_v001_r001_reg001,3132,12.132581487066856,0,composition_vectors
UPMC_c001_v001_r001_reg001,2697,0.0,0,composition_vectors
UPMC_c001_v001_r001_reg001,361,12.884940598014426,0,composition_vectors
UPMC_c001_v001_r001_reg001,3719,13.93441510018765,0,composition_vectors
UPMC_c001_v001_r001_reg001,3287,12.534524724344816,0,composition_vectors
UPMC_c001_v001_r001_reg001,4115,7.228020266320551,0,composition_vectors
UPMC_c001_v001_r001_reg001,3319,15.228325444956221,0,composition_vectors
UPMC_c001_v001_r001_reg001,1171,8.53050768013314,0,composition_vectors
UPMC_c001_v001_r001_reg001,1925,8.121256985381146,0,composition_vectors
UPMC_c001_v001_r001_reg001,105,11.281390270536699,0,composition_vectors
UPMC_c001_v001_r001_reg001,536,6.972598634932433,0,composition_vectors
UPMC_c001_v001_r001_reg001,3925,13.127291089644688,0,composition_vectors
UPMC_c001_v001_r001_reg001,3937,7.765520286837018,0,composition_vectors
UPMC_c001_v001_r001_reg001,1542,10.305311502013183,0,composition_vectors
UPMC_c001_v001_r001_reg001,447,12.7368906022019,0,composition_vectors
UPMC_c001_v001_r001_reg001,929,13.69140339630239,0,composition_vectors
UPMC_c001_v001_r001_reg001,2242,10.314573349923116,0,composition_vectors
UPMC_c001_v001_r001_reg001,1403,12.460868302189033,0,composition_vectors
UPMC_c001_v001_r001_reg001,1175,11.31346194699405,0,composition_vectors
UPMC_c001_v001_r001_reg001,1417,14.907689801677845,0,composition_vectors
UPMC_c001_v001_r001_reg001,3405,11.066185360503836,0,composition_vectors
UPMC_c001_v001_r001_reg001,3220,6.4429258731003145,0,composition_vectors
UPMC_c001_v001_r001_reg001,3859,7.246125099589993,0,composition_vectors
UPMC_c001_v001_r001_reg001,3312,7.01705449528629,0,composition_vectors
UPMC_c001_v001_r001_reg001,806,15.7847623066836,0,composition_vectors
UPMC_c001_v001_r001_reg001,1346,12.013811487621336,0,composition_vectors
UPMC_c001_v001_r001_reg001,1594,6.684766400078623,0,composition_vectors
UPMC_c001_v001_r001_reg001,2972,10.883864242142979,0,composition_vectors
UPMC_c001_v001_r001_reg001,2117,10.635577864219531,0,composition_vectors
UPMC_c001_v001_r001_reg001,1230,14.931496415201591,0,composition_vectors
UPMC_c001_v001_r001_reg001,901,12.624272414993895,0,composition_vectors
UPMC_c001_v001_r001_reg001,2874,12.638894247551718,0,composition_vectors
UPMC_c001_v001_r001_reg001,256,14.458855042358325,0,composition_vectors
UPMC_c001_v001_r001_reg001,3146,6.633989351715944,0,composition_vectors
UPMC_c001_v001_r001_reg001,2952,7.596459009102164,0,composition_vectors
UPMC_c001_v001_r001_reg001,3546,13.399850953822463,0,composition_vectors
UPMC_c001_v001_r001_reg001,2928,11.761263721640093,0,composition_vectors
UPMC_c001_v001_r001_reg001,1604,6.707589175625826,0,composition_vectors
UPMC_c001_v001_r001_reg001,3516,7.035103098284639,0,composition_vectors
UPMC_c001_v001_r001_reg001,555,15.034222458074012,0,composition_vectors
UPMC_c001_v001_r001_reg001,3081,8.518551060574838,0,composition_vectors
UPMC_c001_v001_r001_reg001,1097,11.400268813592373,0,composition_vectors
UPMC_c001_v001_r001_reg001,1121,7.966017730750923,0,composition_vectors
UPMC_c001_v001_r001_reg001,415,12.731046817303397,0,composition_vectors
UPMC_c001_v001_r001_reg001,2745,13.033877235835035,0,composition_vectors
UPMC_c001_v001_r001_reg001,275,14.208067166741195,0,composition_vectors
UPMC_c001_v001_r001_reg001,1911,7.4533326230252435,0,composition_vectors
UPMC_c001_v001_r001_reg001,3025,7.503968112928232,0,composition_vectors
UPMC_c001_v001_r001_reg001,2680,0.0,0,composition_vectors
UPMC_c001_v001_r001_reg001,733,7.783665406179129,0,composition_vectors
UPMC_c001_v001_r001_reg001,2985,12.472282713548637,0,composition_vectors
UPMC_c001_v001_r001_reg001,558,7.608474845127891,0,composition_vectors
UPMC_c001_v001_r001_reg001,2041,8.289662760713409,0,composition_vectors
UPMC_c001_v001_r001_reg001,705,11.79720890823807,0,composition_vectors
UPMC_c001_v001_r001_reg001,3540,6.822053316929365,0,composition_vectors
UPMC_c001_v001_r001_reg001,734,11.431435482002652,0,composition_vectors
UPMC_c001_v001_r001_reg001,2936,6.727601863530925,0,composition_vectors
UPMC_c001_v001_r001_reg001,3634,6.803228175307738,0,composition_vectors
UPMC_c001_v001_r001_reg001,3187,10.919651277257392,0,composition_vectors
UPMC_c001_v001_r001_reg001,1634,12.460868302189033,0,composition_vectors
