region_id,cell_id,cluster
UPMC_c001_v001_r001_reg009,47488,1
UPMC_c001_v001_r001_reg009,46419,1
UPMC_c001_v001_r001_reg009,48562,1
UPMC_c001_v001_r001_reg009,43443,1
UPMC_c001_v001_r001_reg009,46024,1
UPMC_c001_v001_r001_reg009,47858,0
UPMC_c001_v001_r001_reg009,42857,0
UPMC_c001_v001_r001_reg009,46254,1
UPMC_c001_v001_r001_reg009,44465,0
UPMC_c001_v001_r001_reg009,45798,1
UPMC_c001_v001_r001_reg009,44566,1
UPMC_c001_v001_r001_reg009,45281,1
UPMC_c001_v001_r001_reg009,43870,1
UPMC_c001_v001_r001_reg009,48097,1
UPMC_c001_v001_r001_reg009,46899,1
UPMC_c001_v001_r001_reg009,42723,0
UPMC_c001_v001_r001_reg009,47512,1
UPMC_c001_v001_r001_reg009,46850,1
UPMC_c001_v001_r001_reg009,47441,0
UPMC_c001_v001_r001_reg009,45807,1
UPMC_c001_v001_r001_reg009,44580,0
UPMC_c001_v001_r001_reg009,45492,1
UPMC_c001_v001_r001_reg009,46559,1
UPMC_c001_v001_r001_reg009,44015,1
UPMC_c001_v001_r001_reg009,43660,1
UPMC_c001_v001_r001_reg009,43305,1
UPMC_c001_v001_r001_reg009,44516,1
UPMC_c001_v001_r001_reg009,45023,1
UPMC_c001_v001_r001_reg009,45969,1
UPMC_c001_v001_r001_reg009,46593,1
UPMC_c001_v001_r001_reg009,45405,1
UPMC_c001_v001_r001_reg009,42649,1
UPMC_c001_v001_r001_reg009,44996,1
UPMC_c001_v001_r001_reg009,48675,1
UPMC_c001_v001_r001_reg009,43982,1
UPMC_c001_v001_r001_reg009,47522,1
UPMC_c001_v001_r001_reg009,42888,1
UPMC_c001_v001_r001_reg009,43722,1
UPMC_c001_v001_r001_reg009,45589,1
UPMC_c001_v001_r001_reg009,45915,1
UPMC_c001_v001_r001_reg009,43354,1
UPMC_c001_v001_r001_reg009,43966,1
UPMC_c001_v001_r001_reg009,46207,1
UPMC_c001_v001_r001_reg009,43694,0
UPMC_c001_v001_r001_reg009,46365,1
UPMC_c001_v001_r001_reg009,43531,1
UPMC_c001_v001_r001_reg009,47299,1
UPMC_c001_v001_r001_reg009,43807,0
UPMC_c001_v001_r001_reg009,43257,0
UPMC_c001_v001_r001_reg009,48025,1
UPMC_c001_v001_r001_reg009,44886,1
UPMC_c001_v001_r001_reg009,48729,1
UPMC_c001_v001_r001_reg009,46592,1
UPMC_c001_v001_r001_reg009,47879,1
UPMC_c001_v001_r001_reg009,44581,1
UPMC_c001_v001_r001_reg009,47233,1
UPMC_c001_v001_r001_reg009,47967,0
UPMC_c001_v001_r001_reg009,46315,1
UPMC_c001_v001_r001_reg009,46162,1
UPMC_c001_v001_r001_reg009,44084,0
UPMC_c001_v001_r001_reg009,44628,1
UPMC_c001_v001_r001_reg009,43082,1
UPMC_c001_v001_r001_reg009,46999,1
UPMC_c001_v001_r001_reg009,45753,1
UPMC_c001_v001_r001_reg009,45716,1
UPMC_c001_v001_r001_reg009,46928,1
UPMC_c001_v001_r001_reg009,43271,1
UPMC_c001_v001_r001_reg009,43233,1
UPMC_c001_v001_r001_reg009,47336,1
UPMC_c001_v001_r001_reg009,47446,1
UPMC_c001_v001_r001_reg009,46081,1
UPMC_c001_v001_r001_reg009,45149,1
UPMC_c001_v001_r001_reg009,47091,1
UPMC_c001_v001_r001_reg009,45225,1
UPMC_c001_v001_r001_reg009,45536,1
UPMC_c001_v001_r001_reg009,45458,1
UPMC_c001_v001_r001_reg009,45306,1
UPMC_c001_v001_r001_reg009,43464,1
UPMC_c001_v001_r001_reg009,48028,1
UPMC_c001_v001_r001_reg009,43127,0
UPMC_c001_v001_r001_reg009,44420,1
UPMC_c001_v001_r001_reg009,42592,0
UPMC_c001_v001_r001_reg009,47789,1
UPMC_c001_v001_r001_reg009,47568,1
UPMC_c001_v001_r001_reg009,48359,1
UPMC_c001_v001_r001_reg009,44637,1
UPMC_c001_v001_r001_reg009,43702,0
UPMC_c001_v001_r001_reg009,45501,1
UPMC_c001_v001_r001_reg009,46649,1
UPMC_c001_v001_r001_reg009,43394,1
UPMC_c001_v001_r001_reg009,48524,1
UPMC_c001_v001_r001_reg009,47671,1
UPMC_c001_v001_r001_reg009,43280,1
UPMC_c001_v001_r001_reg009,47292,1
UPMC_c001_v001_r001_reg009,42846,1
UPMC_c001_v001_r001_reg009,47163,1
UPMC_c001_v001_r001_reg009,47793,1
UPMC_c001_v001_r001_reg009,45477,1
UPMC_c001_v001_r001_reg009,45914,1
UPMC_c001_v001_r001_reg009,47360,1
UPMC_c001_v001_r001_reg009,47450,0
UPMC_c001_v001_r001_reg009,46725,1
UPMC_c001_v001_r001_reg009,47927,1
UPMC_c001_v001_r001_reg009,46326,1
UPMC_c001_v001_r001_reg009,48480,1
UPMC_c001_v001_r001_reg009,44645,1
UPMC_c001_v001_r001_reg009,42712,1
UPMC_c001_v001_r001_reg009,47040,1
UPMC_c001_v001_r001_reg009,45449,1
UPMC_c001_v001_r001_reg009,45424,1
UPMC_c001_v001_r001_reg009,43053,0
UPMC_c001_v001_r001_reg009,46841,1
UPMC_c001_v001_r001_reg009,48686,1
UPMC_c001_v001_r001_reg009,46203,0
UPMC_c001_v001_r001_reg009,42933,0
UPMC_c001_v001_r001_reg009,46935,1
UPMC_c001_v001_r001_reg009,48268,1
UPMC_c001_v001_r001_reg009,44046,1
UPMC_c001_v001_r001_reg009,46433,1
UPMC_c001_v001_r001_reg009,43604,1
UPMC_c001_v001_r001_reg009,46783,1
UPMC_c001_v001_r001_reg009,47827,1
UPMC_c001_v001_r001_reg014,72390,1
UPMC_c001_v001_r001_reg014,68201,1
UPMC_c001_v001_r001_reg014,69332,1
UPMC_c001_v001_r001_reg014,68654,1
UPMC_c001_v001_r001_reg014,68326,1
UPMC_c001_v001_r001_reg014,73069,1
UPMC_c001_v001_r001_reg014,70940,0
UPMC_c001_v001_r001_reg014,73004,1
UPMC_c001_v001_r001_reg014,70109,1
UPMC_c001_v001_r001_reg014,69710,1
UPMC_c001_v001_r001_reg014,70457,1
UPMC_c001_v001_r001_reg014,68311,1
UPMC_c001_v001_r001_reg014,69370,1
UPMC_c001_v001_r001_reg014,67069,1
UPMC_c001_v001_r001_reg014,70566,1
UPMC_c001_v001_r001_reg014,68873,1
UPMC_c001_v001_r001_reg014,72109,1
UPMC_c001_v001_r001_reg014,70988,0
UPMC_c001_v001_r001_reg014,73045,1
UPMC_c001_v001_r001_reg014,68979,0
UPMC_c001_v001_r001_reg014,67905,1
UPMC_c001_v001_r001_reg014,66967,1
UPMC_c001_v001_r001_reg014,70409,1
UPMC_c001_v001_r001_reg014,68505,1
UPMC_c001_v001_r001_reg014,66904,1
UPMC_c001_v001_r001_reg014,69941,1
UPMC_c001_v001_r001_reg014,70218,1
UPMC_c001_v001_r001_reg014,70418,1
UPMC_c001_v001_r001_reg014,70780,1
UPMC_c001_v001_r001_reg014,68609,1
UPMC_c001_v001_r001_reg014,67537,1
UPMC_c001_v001_r001_reg014,67150,1
UPMC_c001_v001_r001_reg014,72210,1
UPMC_c001_v001_r001_reg014,67736,1
UPMC_c001_v001_r001_reg014,69581,1
UPMC_c001_v001_r001_reg014,72116,1
UPMC_c001_v001_r001_reg014,69833,1
UPMC_c001_v001_r001_reg014,68159,1
UPMC_c001_v001_r001_reg014,69410,1
UPMC_c001_v001_r001_reg014,72317,1
UPMC_c001_v001_r001_reg014,66975,1
UPMC_c001_v001_r001_reg014,69880,1
UPMC_c001_v001_r001_reg014,71861,1
UPMC_c001_v001_r001_reg014,72765,1
UPMC_c001_v001_r001_reg014,69803,1
UPMC_c001_v001_r001_reg014,70838,1
UPMC_c001_v001_r001_reg014,68043,1
UPMC_c001_v001_r001_reg014,72751,1
UPMC_c001_v001_r001_reg014,70249,1
UPMC_c001_v001_r001_reg014,68905,1
UPMC_c001_v001_r001_reg014,73414,1
UPMC_c001_v001_r001_reg014,70498,1
UPMC_c001_v001_r001_reg014,68764,1
UPMC_c001_v001_r001_reg014,72654,1
UPMC_c001_v001_r001_reg014,67003,1
UPMC_c001_v001_r001_reg014,70886,0
UPMC_c001_v001_r001_reg014,70144,1
UPMC_c001_v001_r001_reg014,69912,1
UPMC_c001_v001_r001_reg014,71080,1
UPMC_c001_v001_r001_reg014,69672,1
UPMC_c001_v001_r001_reg014,70116,1
UPMC_c001_v001_r001_reg014,67720,1
UPMC_c001_v001_r001_reg014,69763,1
UPMC_c001_v001_r001_reg014,67516,1
UPMC_c001_v001_r001_reg014,68573,1
UPMC_c001_v001_r001_reg014,69436,1
UPMC_c001_v001_r001_reg014,69387,1
UPMC_c001_v001_r001_reg014,68574,1
UPMC_c001_v001_r001_reg014,68697,1
UPMC_c001_v001_r001_reg014,73118,1
UPMC_c001_v001_r001_reg014,69529,1
UPMC_c001_v001_r001_reg014,71567,1
UPMC_c001_v001_r001_reg014,70031,1
UPMC_c001_v001_r001_reg014,69677,1
UPMC_c001_v001_r001_reg014,72409,1
UPMC_c001_v001_r001_reg014,69564,1
UPMC_c001_v001_r001_reg014,70035,1
UPMC_c001_v001_r001_reg014,68946,1
UPMC_c001_v001_r001_reg014,69172,1
UPMC_c001_v001_r001_reg014,72082,1
UPMC_c001_v001_r001_reg014,71030,1
UPMC_c001_v001_r001_reg014,71294,1
UPMC_c001_v001_r001_reg014,67415,1
UPMC_c001_v001_r001_reg014,67822,1
UPMC_c001_v001_r001_reg014,68492,1
UPMC_c001_v001_r001_reg014,69057,1
UPMC_c001_v001_r001_reg014,67858,1
UPMC_c001_v001_r001_reg014,72786,1
UPMC_c001_v001_r001_reg014,67867,1
UPMC_c001_v001_r001_reg014,68924,1
UPMC_c001_v001_r001_reg014,67830,1
UPMC_c001_v001_r001_reg014,68158,1
UPMC_c001_v001_r001_reg014,70243,1
UPMC_c001_v001_r001_reg014,71872,1
UPMC_c001_v001_r001_reg014,68506,1
UPMC_c001_v001_r001_reg014,73123,1
UPMC_c001_v001_r001_reg014,68170,1
UPMC_c001_v001_r001_reg014,72255,1
UPMC_c001_v001_r001_reg014,67171,1
UPMC_c001_v001_r001_reg014,67997,1
UPMC_c001_v001_r001_reg014,73200,0
UPMC_c001_v001_r001_reg014,67276,1
UPMC_c001_v001_r001_reg014,67594,1
UPMC_c001_v001_r001_reg014,68763,1
UPMC_c001_v001_r001_reg014,71621,1
UPMC_c001_v001_r001_reg014,68437,1
UPMC_c001_v001_r001_reg014,71206,1
UPMC_c001_v001_r001_reg014,72142,1
UPMC_c001_v001_r001_reg014,68504,1
UPMC_c001_v001_r001_reg014,69323,1
UPMC_c001_v001_r001_reg014,70257,1
UPMC_c001_v001_r001_reg014,67305,1
UPMC_c001_v001_r001_reg014,70200,1
UPMC_c001_v001_r001_reg014,68876,1
UPMC_c001_v001_r001_reg014,71131,0
UPMC_c001_v001_r001_reg014,71309,1
UPMC_c001_v001_r001_reg014,66932,1
UPMC_c001_v001_r001_reg014,72277,1
UPMC_c001_v001_r001_reg014,69022,1
UPMC_c001_v001_r001_reg014,71562,1
UPMC_c001_v001_r001_reg014,68120,1
UPMC_c001_v001_r001_reg014,69981,1
UPMC_c001_v001_r001_reg014,73046,1
UPMC_c001_v001_r001_reg014,67039,1
UPMC_c001_v001_r001_reg014,71773,1
UPMC_c001_v001_r001_reg014,70576,1
UPMC_c001_v001_r001_reg014,69687,1
UPMC_c001_v001_r001_reg014,69103,1
UPMC_c001_v001_r001_reg014,69428,1
UPMC_c001_v001_r001_reg014,69778,1
UPMC_c001_v001_r001_reg014,73062,1
UPMC_c001_v001_r001_reg014,66903,1
UPMC_c001_v001_r001_reg014,68194,1
UPMC_c001_v001_r001_reg014,68616,1
UPMC_c001_v001_r001_reg014,72927,1
UPMC_c001_v001_r001_reg014,72633,1
UPMC_c001_v001_r001_reg014,68723,1
UPMC_c001_v001_r001_reg014,68631,1
UPMC_c001_v001_r001_reg014,68557,1
UPMC_c001_v001_r001_reg014,73370,1
UPMC_c001_v001_r001_reg014,68559,1
UPMC_c001_v001_r001_reg014,68301,1
UPMC_c001_v001_r001_reg014,67832,1
UPMC_c001_v001_r001_reg014,72780,1
UPMC_c001_v001_r001_reg014,68174,1
UPMC_c001_v001_r001_reg014,69120,1
UPMC_c001_v001_r001_reg014,69043,1
UPMC_c001_v001_r001_reg014,69271,1
UPMC_c001_v001_r001_reg014,72184,1
UPMC_c001_v001_r001_reg014,70821,0
UPMC_c001_v001_r001_reg014,69314,1
UPMC_c001_v001_r001_reg014,69735,1
UPMC_c001_v001_r001_reg014,67869,1
UPMC_c001_v001_r001_reg014,70057,1
UPMC_c001_v001_r001_reg014,68786,1
UPMC_c001_v001_r001_reg014,71277,1
UPMC_c001_v001_r001_reg014,68874,1
UPMC_c001_v001_r001_reg014,69176,1
UPMC_c001_v001_r001_reg014,69341,1
UPMC_c001_v001_r001_reg014,67258,1
UPMC_c001_v001_r001_reg014,72339,1
UPMC_c001_v001_r001_reg014,70026,1
UPMC_c001_v001_r001_reg014,72193,1
UPMC_c001_v001_r001_reg014,71243,1
UPMC_c001_v001_r001_reg014,69790,1
UPMC_c001_v001_r001_reg014,72503,1
UPMC_c001_v001_r001_reg014,73084,1
UPMC_c001_v001_r001_reg014,67776,1
UPMC_c001_v001_r001_reg014,69082,1
UPMC_c001_v001_r001_reg014,72540,1
UPMC_c001_v001_r001_reg014,70398,1
UPMC_c001_v001_r001_reg014,70380,1
UPMC_c001_v001_r001_reg014,67012,1
UPMC_c001_v001_r001_reg014,67703,1
UPMC_c001_v001_r001_reg014,70430,1
UPMC_c001_v001_r001_reg014,69447,1
UPMC_c001_v001_r001_reg014,72973,1
UPMC_c001_v001_r001_reg014,73265,1
UPMC_c001_v001_r001_reg014,70538,0
UPMC_c001_v001_r001_reg014,68688,1
UPMC_c001_v001_r001_reg014,72679,1
UPMC_c001_v001_r001_reg014,68541,1
UPMC_c001_v001_r001_reg014,68440,1
UPMC_c001_v001_r001_reg014,69479,1
UPMC_c001_v001_r001_reg014,67924,1
UPMC_c001_v001_r001_reg014,70424,1
UPMC_c001_v001_r001_reg014,68076,1
UPMC_c001_v001_r001_reg014,69679,1
UPMC_c001_v001_r001_reg014,72243,1
UPMC_c001_v001_r001_reg014,71761,1
UPMC_c001_v001_r001_reg014,68942,1
UPMC_c001_v001_r001_reg014,68036,1
UPMC_c001_v001_r001_reg014,68983,1
UPMC_c001_v001_r001_reg014,72201,1
UPMC_c001_v001_r001_reg014,70056,1
UPMC_c001_v001_r001_reg014,73010,1
UPMC_c001_v001_r001_reg014,69027,1
UPMC_c001_v001_r001_reg014,68871,1
UPMC_c001_v001_r001_reg014,68128,1
UPMC_c001_v001_r001_reg014,72691,1
UPMC_c001_v001_r001_reg014,68531,1
UPMC_c001_v001_r001_reg014,72244,1
UPMC_c001_v001_r001_reg014,72783,1
UPMC_c001_v001_r001_reg014,69923,1
UPMC_c001_v001_r001_reg014,70033,1
UPMC_c001_v001_r001_reg014,67162,1
UPMC_c001_v001_r001_reg014,66986,1
UPMC_c001_v001_r001_reg014,70351,1
UPMC_c001_v001_r001_reg014,72166,1
UPMC_c001_v001_r001_reg014,70794,1
UPMC_c001_v001_r001_reg014,73379,1
UPMC_c001_v001_r001_reg014,68842,1
UPMC_c001_v001_r001_reg014,66889,1
UPMC_c001_v001_r001_reg014,72768,1
UPMC_c001_v001_r001_reg014,69501,1
UPMC_c001_v001_r001_reg014,68569,1
UPMC_c001_v001_r001_reg014,70979,1
UPMC_c001_v001_r001_reg014,73024,1
UPMC_c001_v001_r001_reg014,70086,1
UPMC_c001_v001_r001_reg014,67795,1
UPMC_c001_v001_r001_reg014,69424,1
UPMC_c001_v001_r001_reg014,68498,1
UPMC_c001_v001_r001_reg014,68142,1
UPMC_c001_v001_r001_reg014,71372,1
UPMC_c001_v001_r001_reg014,66899,1
UPMC_c001_v001_r001_reg014,68286,1
UPMC_c001_v001_r001_reg014,69330,1
UPMC_c001_v001_r001_reg014,68462,1
UPMC_c001_v001_r001_reg014,70103,1
UPMC_c001_v001_r001_reg014,68137,1
UPMC_c001_v001_r001_reg014,66966,1
UPMC_c001_v001_r001_reg014,70184,1
UPMC_c001_v001_r001_reg014,69225,1
UPMC_c001_v001_r001_reg014,69705,1
UPMC_c001_v001_r001_reg014,69946,1
UPMC_c001_v001_r001_reg014,68525,1
UPMC_c001_v001_r001_reg014,67857,1
UPMC_c001_v001_r001_reg014,69287,1
UPMC_c001_v001_r001_reg014,70239,0
UPMC_c001_v001_r001_reg014,67587,1
UPMC_c001_v001_r001_reg014,66937,1
UPMC_c001_v001_r001_reg014,69432,1
UPMC_c001_v001_r001_reg014,70012,1
UPMC_c001_v001_r001_reg014,68630,1
UPMC_c001_v001_r001_reg014,70447,0
UPMC_c001_v001_r001_reg014,68811,1
UPMC_c001_v001_r001_reg014,68309,1
UPMC_c001_v001_r001_reg014,72675,1
UPMC_c001_v001_r001_reg014,72443,1
UPMC_c001_v001_r001_reg014,72173,1
UPMC_c001_v001_r001_reg014,70217,1
UPMC_c001_v001_r001_reg014,73054,1
UPMC_c001_v001_r001_reg014,68092,1
UPMC_c001_v001_r001_reg014,67389,1
UPMC_c001_v001_r001_reg014,73344,1
UPMC_c001_v001_r001_reg014,70748,0
UPMC_c001_v001_r001_reg014,69522,1
UPMC_c001_v001_r001_reg014,68435,1
UPMC_c001_v001_r001_reg014,72307,1
UPMC_c001_v001_r001_reg014,72424,1
UPMC_c001_v001_r001_reg014,68427,1
UPMC_c001_v001_r001_reg014,70361,1
UPMC_c001_v001_r001_reg014,68562,1
UPMC_c001_v001_r001_reg014,69630,1
UPMC_c001_v001_r001_reg014,71054,0
UPMC_c001_v001_r001_reg014,69265,1
UPMC_c001_v001_r001_reg014,73390,0
UPMC_c001_v001_r001_reg014,67978,1
UPMC_c001_v001_r001_reg014,67231,1
UPMC_c001_v001_r001_reg014,71287,1
