CELL_ID,X,Y
42786,2252,108
42782,1379,108
42785,2034,108
42792,1829,110
42790,1908,110
42787,1394,110
42797,1150,114
42794,1718,113
42805,1791,120
42796,273,114
42791,1686,112
42803,1516,118
42801,2275,116
42807,290,120
42800,1299,114
42798,1956,114
42802,1989,118
42809,2107,121
42799,2172,115
42804,1201,119
42806,1932,121
42795,2151,113
42808,1618,121
42811,2234,121
42816,1867,125
42812,376,124
42826,1763,128
42810,2196,122
42818,1312,127
42821,1359,128
42817,431,125
42814,1460,125
42819,1740,126
42823,1443,129
42820,258,128
42839,470,136
42830,1690,131
42815,1850,123
42825,1600,128
42828,2147,127
42824,1559,128
42813,1257,125
42822,1421,129
42833,1670,132
42829,1379,131
42834,1711,133
42827,1836,130
42837,303,134
42838,1007,133
42832,1226,131
42842,1878,137
42831,1902,130
42855,1523,139
42836,2174,131
42845,1340,136
42850,1628,138
42840,1478,135
42847,819,138
42844,1130,137
42835,1992,133
42848,2135,139
42841,1205,136
42846,360,139
42854,1265,145
42849,1402,139
42843,2282,135
42871,1239,147
42853,1045,143
42858,1326,144
42852,2212,141
42851,2234,138
42856,2270,142
42859,1496,144
42869,2298,144
42873,2187,146
42857,249,145
42877,1430,150
42860,1586,145
42861,1651,144
42868,2162,145
42870,283,146
42866,1280,144
42865,2066,144
42867,1560,145
42874,1091,148
42863,2023,145
42864,2041,144
42872,1460,147
42880,1768,150
42862,1962,144
42879,2091,148
42898,1854,155
42875,1987,149
42882,1142,153
42897,1695,157
42893,2262,158
42876,1374,149
42887,1886,154
42902,1928,159
42894,386,158
42888,1205,156
42892,2129,156
42881,232,153
42904,1789,159
42907,2054,163
42889,1474,157
42884,1606,153
42878,1709,149
42885,2232,154
42883,1546,154
42896,1676,157
42899,1966,159
42903,2007,160
42891,2110,155
42886,1624,155
42916,1898,168
42895,1405,157
42890,1510,156
42900,2310,158
42901,1320,160
42905,1571,162
42918,1299,165
42927,1636,169
42912,1719,167
42915,1279,165
42906,2031,162
42908,2150,162
42909,2217,164
42919,1384,166
42917,2179,164
42921,2332,168
42910,1361,164
42922,258,168
42911,1555,164
42932,1651,172
42920,2290,167
42925,1518,170
42914,2088,164
42923,279,170
42913,1755,163
42928,1774,173
42935,1488,171
42926,1613,170
42933,195,169
42931,219,170
42944,1582,177
42930,1982,170
42953,469,181
42943,504,177
42948,1222,178
42929,1806,168
42942,2244,178
42949,1259,178
42924,350,170
42936,673,173
42941,2116,175
42947,235,180
42938,1865,174
42939,1945,173
42965,430,184
42934,1075,172
42937,1158,173
42940,1669,175
42945,2021,178
42951,2096,179
42955,1049,179
42950,1759,179
42946,2192,178
42954,690,180
42959,1127,183
42962,1684,185
42952,2139,180
42961,1842,184
42958,880,183
42956,1554,182
42960,1189,183
42957,2161,182
42988,1169,197
42974,1358,190
42963,1805,185
42964,1929,186
42967,1964,188
42969,2361,187
42979,1533,191
42970,295,189
42976,805,192
42993,1284,198
42966,1298,187
42971,1496,188
42990,1748,196
42977,1451,191
43000,1858,198
42982,1902,192
42975,2076,191
42973,1270,191
42983,1705,197
42985,2035,194
42992,2345,195
42989,1731,194
42981,1880,193
42968,2047,186
42987,1027,196
42978,1482,192
42972,1662,190
43001,2057,198
42986,2296,193
42995,275,199
43002,563,201
42997,1146,197
42998,1308,199
42994,1429,198
42980,2012,192
42991,2107,197
42996,828,198
42984,1999,194
43009,1333,206
43007,1512,203
43003,1916,204
43004,198,200
42999,1644,199
43022,2378,210
43015,515,207
43031,1577,211
43005,1133,205
43025,1542,209
43017,1773,207
43012,1807,207
43006,1210,203
43019,1367,209
43020,2272,207
43010,147,206
43028,1398,209
43016,1675,207
43008,1953,202
43024,1317,212
43013,2167,207
43032,2221,212
43021,2338,210
43011,1442,206
43029,1458,212
43014,422,208
43030,1474,211
43037,2305,213
43035,1714,213
43026,1941,212
43018,167,209
43033,1071,214
43023,1259,211
43042,1486,215
43039,1892,214
43036,1965,213
43040,2027,215
43027,2130,209
43044,1648,219
43043,1731,220
43049,216,222
43050,411,221
43038,200,215
43047,254,221
43054,464,224
43034,1199,213
43056,2122,224
43045,1426,221
43048,1692,220
43051,1381,223
43052,1555,222
43060,1599,228
43046,2186,220
43041,666,220
43063,1215,229
43061,273,228
43062,766,226
43057,2264,226
43064,1406,228
43055,1677,225
43053,166,225
43068,1123,228
43078,1188,233
43065,2000,227
43059,186,226
43075,300,231
43071,1163,230
43069,1354,229
43070,2157,229
43079,1281,232
43076,600,231
43081,1615,233
43058,2333,226
43082,1950,234
43087,2362,236
43067,515,230
43095,1798,236
43072,1255,230
43094,1754,239
43066,132,230
43077,925,231
43080,1471,235
43074,2074,230
43083,2314,233
43089,2416,236
43073,1719,232
43086,1902,233
43084,1339,234
43085,436,234
43092,1369,237
43098,1513,246
43093,1665,239
43088,2022,237
43096,160,241
43099,774,249
43091,1324,237
43090,1089,239
43121,1770,249
43106,2039,245
43115,1138,250
43100,1301,243
43101,1393,243
43097,1434,241
43104,1571,245
43107,2203,246
43114,2391,249
43103,862,246
43110,1260,248
43123,2292,252
43109,242,249
43102,186,247
43124,434,252
43138,1543,253
43108,132,247
43105,1889,248
43113,2141,249
43137,379,258
43128,1106,252
43118,1376,253
43112,1853,249
43136,1357,256
43132,1423,257
43120,1688,251
43122,1839,249
43126,1992,251
43127,207,253
43135,476,255
43116,1169,249
43111,1276,249
43130,1341,254
43129,1964,252
43117,1322,252
43125,1449,252
43119,1652,250
43133,1925,256
43139,527,258
43131,1715,253
43134,2178,254
43143,1289,262
43140,1821,263
43160,1463,268
43145,1794,264
43149,1667,265
43141,2074,260
43142,2234,259
43155,331,269
43157,1168,269
43163,2415,271
43147,123,268
43148,168,265
43146,2163,265
43161,1861,270
43159,1439,270
43150,1781,267
43152,146,267
43172,1274,274
43144,1558,265
43166,1623,270
43151,1984,265
43153,2024,266
43154,224,269
43158,1330,270
43156,1532,269
43162,1968,269
43164,193,272
43168,258,272
43171,1256,275
43190,1934,280
43167,2179,273
43169,1221,274
43174,1238,277
43179,2254,276
43197,1111,284
43165,1349,272
43183,1401,281
43176,1767,277
43178,2053,275
43182,471,281
43173,1502,275
43170,517,278
43188,1379,280
43181,398,279
43184,1601,279
43185,1702,280
43175,1718,276
43180,2010,277
43191,1144,281
43186,1748,279
43192,1583,281
43195,1956,283
43196,98,285
43199,1805,284
43177,1997,277
43189,1639,280
43194,1653,283
43200,1982,284
43220,1295,293
43205,684,289
43242,1468,303
43203,1540,285
43198,1673,285
43217,2221,291
43211,1182,292
43201,2200,284
43204,172,287
43202,287,287
43206,1340,288
43208,1519,288
43187,2025,281
43193,145,284
43224,1320,297
43207,1492,289
43209,989,290
43214,2038,291
43215,1715,294
43212,1202,292
43222,1214,299
43213,1630,291
43231,1817,300
43216,1998,292
43210,2017,291
43232,2257,299
43219,1774,296
43237,2425,301
43238,2458,301
43234,125,301
43218,842,296
43228,1128,301
43229,1154,298
43226,2056,298
43227,140,299
43253,1407,308
43225,1966,298
43221,2082,297
43230,1231,300
43247,2360,304
43240,157,304
43241,1351,302
43239,69,302
43252,1077,308
43223,1263,298
43236,1640,302
43244,1368,304
43246,1794,304
43249,2013,307
43245,1385,306
43233,1442,300
43235,1614,302
43250,1947,310
43248,1275,305
43255,1507,309
43260,2210,312
43263,88,313
43257,227,311
43243,1684,302
43254,1930,313
43251,1982,307
43280,2479,320
43259,2067,311
43271,173,318
43265,1532,314
43258,1587,311
43266,1665,314
43262,1997,312
43276,1880,317
43256,199,313
43277,1036,319
43273,1338,317
43274,1747,317
43267,1266,318
43261,1284,313
43275,1767,318
43291,2186,324
43264,1139,314
43268,1689,316
43278,2035,317
43286,318,322
43287,458,322
43281,1103,320
43288,1246,321
43294,1903,323
43269,1965,316
43270,2085,316
43284,2396,320
43289,1645,322
43298,1708,326
43290,70,324
43272,1310,319
43279,2051,319
43297,1225,324
43293,1294,325
43318,1423,333
43282,1620,321
43302,1788,329
43283,2293,321
43285,127,321
43316,2434,332
43296,1206,324
43304,2099,327
43311,112,331
43305,1152,330
43314,1352,334
43300,1518,327
43307,1550,329
43295,1125,325
43306,1327,330
43309,1977,328
43312,826,332
43313,1568,330
43303,2000,328
43292,2253,324
43315,2279,333
43301,1584,327
43299,2064,326
43328,800,339
43350,2113,339
43317,52,335
43310,2078,330
43325,1871,339
43353,1068,345
43319,1958,335
43332,397,340
43334,1012,340
43321,1092,336
43357,1720,347
43345,2262,342
43308,1658,332
43341,1685,341
43352,1745,341
43323,2048,336
43326,2376,338
43320,159,336
43335,1197,341
43322,1616,337
43342,1918,341
43346,141,343
43333,532,340
43324,1308,338
43330,1769,339
43336,1215,341
43347,1268,344
43339,305,341
43354,1123,346
43337,1395,340
43351,97,344
43348,1493,344
43349,2028,342
43360,2243,347
43331,2339,339
43327,81,339
43329,1236,339
43340,1512,341
43338,1635,340
43343,1988,342
43344,2009,342
43367,579,352
43365,646,352
43384,2421,356
43358,2071,345
43355,1289,344
43359,2089,344
43366,265,350
43364,1248,350
43356,1658,345
43361,69,347
43363,1556,348
43362,1323,349
43381,1451,356
43370,2307,351
43373,1170,355
43368,1570,353
43382,1805,356
43376,1833,354
43369,1944,352
43377,1965,356
43371,1228,355
43374,1604,354
43372,1761,355
43401,1094,362
43379,1188,357
43378,56,356
43380,1301,358
43391,114,360
43406,2501,363
43393,448,360
43385,1396,358
43375,1635,355
43383,1862,356
43388,1988,359
43394,913,360
43397,2061,361
43398,2177,359
43407,76,363
43400,169,361
43386,1281,359
43387,1621,359
43396,1923,360
43389,2021,360
43403,2041,363
43402,2005,364
43404,2082,363
43414,1357,367
43390,2112,359
43399,2291,361
43395,1747,360
43392,141,361
43416,1699,369
43411,1886,365
43418,2446,369
43409,154,365
43408,1203,365
43410,1590,366
43421,1904,371
43405,2130,364
43415,1674,369
43430,1245,377
43413,1259,368
43423,2208,371
43417,2371,369
43412,264,369
43425,2254,373
43459,1023,385
43433,2467,377
43428,107,377
43422,2186,372
43419,1221,371
43435,1276,378
43424,55,372
43436,1312,378
43420,1509,372
43432,2237,377
43431,1427,377
43427,1637,375
43446,1819,380
43442,504,381
43445,1527,381
43426,1620,374
43449,1743,382
43438,151,380
43444,1293,383
43439,1406,379
43437,1964,377
43441,2142,380
43466,2275,385
43429,1169,378
43457,1766,385
43458,1989,386
43434,1062,379
43464,93,388
43443,1117,381
43460,1186,386
43440,1557,380
43450,1883,384
43451,2109,385
43448,30,383
43546,1363,406
43454,1477,385
43456,1579,383
43462,1833,388
43453,1215,385
43472,2302,393
43467,59,390
43468,267,391
43461,1802,386
43463,2358,387
43452,2378,384
43465,1349,387
43447,2125,381
43500,2510,404
43478,352,395
43455,1503,385
43473,237,394
43488,730,400
43469,1546,391
43474,1713,394
43492,1932,400
43486,1164,399
43471,2074,393
43479,1339,396
43487,1453,401
43470,1958,393
43480,2053,396
43476,2128,395
43489,1077,399
43475,2017,396
43477,11,396
43484,77,398
43485,984,400
43482,1409,398
43491,1571,401
43497,27,402
43483,44,399
43481,137,396
43490,1097,399
43515,1421,411
43498,1653,403
43521,2462,408
43496,2173,401
43495,1311,402
43509,1391,406
43518,1847,408
43501,1538,407
43503,1629,403
43524,1729,412
43493,202,401
43510,1500,406
43527,181,409
43528,432,412
43514,1057,409
43494,1215,401
43506,1261,406
43502,1586,402
43507,1693,405
43520,2144,408
43499,2438,403
43511,1819,407
43508,1891,406
43540,2334,413
43505,1195,406
43523,1327,410
43504,2281,404
43513,578,409
43531,2418,412
43530,913,413
43516,1475,410
43532,1521,411
43550,467,418
43544,1105,417
43522,1236,410
43538,1991,415
43512,97,408
43526,138,411
43542,404,417
43517,1674,409
43537,1875,414
43541,2486,416
43529,2056,413
43525,6,413
43533,276,417
43519,2027,409
43556,2355,424
43536,1781,415
43559,2206,422
43535,1763,416
43553,2188,419
43566,537,427
43549,43,417
43551,64,420
43539,2257,416
43548,2305,417
43554,128,422
43557,205,424
43558,1130,421
43534,1174,416
43545,1208,417
43547,2166,417
43543,1082,419
43555,1915,422
43587,1958,436
43552,1186,419
43563,1601,426
43567,1665,428
43578,1442,430
43560,1460,427
43561,1587,425
43564,1626,426
43568,1882,428
43565,51,431
43562,247,427
43569,1384,430
43576,1902,433
43592,2114,432
43572,322,431
43574,1291,430
43570,1856,429
43584,8,435
43585,156,435
43579,1836,433
43582,120,434
43577,1051,433
43575,1787,432
43571,2140,429
43586,1501,436
43593,91,438
43573,1176,431
43595,2301,440
43580,2163,433
43596,1521,438
43604,2428,443
43581,32,434
43583,733,435
43594,1138,439
43588,2185,436
43591,1304,439
43612,2017,446
43589,2532,436
43597,1550,441
43603,1869,444
43601,2232,443
43590,1186,438
43605,1315,443
43600,1477,442
43602,2393,442
43615,225,449
43599,967,443
43609,1408,447
43606,1607,445
43630,249,452
43610,1535,448
43625,2469,450
43598,22,443
43627,118,452
43607,2549,444
43626,61,452
43624,1748,452
43611,1774,448
43613,2204,448
43614,187,449
43639,624,457
43621,1080,450
43643,2221,456
43617,1645,448
43620,2252,449
43608,2342,446
43616,1171,449
43618,1677,450
43622,1190,450
43629,1439,450
43623,1233,451
43619,2047,448
43635,144,453
43636,1046,456
43631,1150,453
43628,1292,452
43637,1586,454
43644,2535,457
43657,467,463
43648,1495,459
43634,2166,453
43652,2408,461
43632,1791,452
43633,1851,452
43640,1326,457
43647,1357,459
43638,1659,455
43642,1929,456
43663,1024,463
43650,1705,460
43641,1814,456
43658,709,462
43659,1759,462
43675,2455,470
43656,45,463
43653,98,462
43649,1557,460
43664,77,464
43645,1615,459
43671,2081,466
43661,2181,462
43646,173,460
43655,1428,460
43651,1829,461
43662,218,464
43666,1340,464
43660,2047,463
43654,1270,461
43669,1087,466
43681,1107,470
43703,1309,473
43674,1634,469
43689,2559,470
43677,1868,467
43680,1893,468
43667,2138,464
43672,203,468
43699,9,475
43670,1845,466
43665,1186,465
43678,1210,470
43683,1459,471
43686,1513,473
43696,1234,474
43673,1292,469
43692,30,475
43697,1420,474
43721,1989,482
43668,2430,466
43722,2519,482
43705,135,479
43685,150,474
43695,298,476
43714,416,482
43676,1439,470
43679,1604,471
43691,1771,475
43687,2233,472
43682,1255,472
43684,1682,472
43694,189,477
43698,1662,476
43707,1715,481
43690,1731,474
43701,2115,476
43693,56,479
43702,243,478
43711,750,481
43717,1394,481
43688,2364,473
43737,1136,485
43709,2319,479
43704,2153,478
43700,260,477
43715,1194,482
43716,1273,483
43712,1829,481
43708,2202,478
43725,533,484
43706,1555,479
43718,1525,483
43713,2253,481
43736,1061,488
43720,1852,484
43727,2218,484
43728,2271,483
43723,93,484
43724,110,484
43734,2099,487
43710,72,482
43726,1339,484
43743,1435,491
43730,1496,486
43719,1585,481
43739,1805,489
43729,1086,486
43755,2046,495
43735,2185,485
43733,1035,486
43732,2287,484
43741,170,491
43731,2237,486
43744,2136,492
43746,233,492
43748,1375,493
43738,1600,488
43740,1899,490
43753,212,496
43742,1355,490
43750,1455,495
43771,2538,500
43754,1477,495
43761,2422,497
43749,2563,495
43777,40,500
43751,22,496
43752,190,497
43747,1104,494
43756,1241,497
43757,1867,496
43745,1885,492
43760,2306,496
43764,59,500
43766,120,499
43763,1584,498
43758,2084,497
43776,2158,502
43772,258,501
43788,327,508
43773,825,501
43762,1155,499
43769,2196,500
43770,2253,500
43774,1408,501
43768,1832,499
43759,2277,498
43775,1781,504
43767,1291,500
43781,1677,503
43822,2014,519
43765,96,500
43779,1177,502
43785,1705,507
43794,2480,509
43778,1037,504
43780,1278,503
43782,1550,504
43784,2228,507
43783,1598,507
43786,1817,507
43807,695,515
43791,1755,509
43795,2582,508
43787,72,510
43814,138,518
43800,1261,511
43801,1353,512
43805,1083,513
43792,1897,507
43793,2449,509
43804,10,513
43796,151,510
43802,1502,511
43798,1661,512
43790,1739,508
43812,2104,516
43799,2514,508
43806,244,516
43789,1099,509
43809,1215,517
43803,2560,511
43808,1116,514
43815,1480,516
43797,1132,510
43834,2280,522
43836,480,523
43817,1723,516
43811,1797,515
43810,1290,514
43816,1565,516
43823,2072,517
43813,2205,514
43827,1306,521
43828,1375,519
43819,1581,518
43830,1645,520
43821,1856,518
43818,1520,518
43825,588,521
43852,803,529
43842,2040,525
43840,178,527
43841,293,526
43833,844,523
43843,1151,529
43854,1938,528
43824,2332,517
43826,1276,520
43838,1459,524
43831,1891,520
43820,1674,518
43829,1550,521
43844,1687,527
43837,1763,523
43832,62,523
43856,1051,530
43835,2552,523
43867,630,532
43846,1828,524
43863,2152,533
43865,2413,532
43847,1436,529
43850,2232,530
43851,2580,529
43845,1734,528
43855,43,532
43860,118,532
43853,1409,531
43858,1813,530
43849,2203,529
43866,2515,531
43839,16,527
43848,1534,528
43864,2342,533
43861,1089,532
43862,1708,532
43857,1749,532
43876,1070,537
43870,1112,536
43883,1194,541
43871,1884,535
43879,1960,537
43874,84,536
43875,221,537
43872,1908,535
43890,2090,544
43859,2251,533
43877,1789,536
43895,2119,545
43880,2311,539
43878,2376,537
43868,1338,533
43885,2062,541
43873,2467,537
43889,1838,541
43881,64,541
43882,140,541
43869,261,535
43887,1514,539
43901,1129,547
43913,652,553
43886,1355,541
43892,1495,545
43935,2188,554
43888,1546,542
43884,1589,541
43908,1872,549
43900,35,549
43893,1695,545
43894,1728,547
43907,1854,547
43903,1979,546
43899,1999,546
43904,2168,547
43896,253,546
43902,1251,547
43898,1804,547
43891,2279,544
43909,2508,549
43922,314,555
43919,2038,555
43906,1438,550
43910,1087,550
43897,1672,546
43926,2572,554
43940,1038,560
43915,1336,552
43914,1573,552
43912,2258,550
43905,1418,549
43918,1898,554
43911,1944,550
43920,7,555
43916,1380,552
43931,2449,556
43945,180,561
43946,410,561
43929,497,557
43930,1283,556
43924,1401,555
43925,1602,554
43917,1919,552
43936,79,560
43927,115,556
43957,2613,560
43928,157,556
43951,1145,562
43933,1363,558
43932,2531,557
43921,98,555
43937,1224,559
43923,1318,556
43938,1625,559
43934,1959,559
43939,2140,559
43943,2214,561
43949,2236,562
43952,1525,562
43967,21,568
43950,137,563
43941,1682,561
43955,2423,563
43944,2551,562
43953,1545,563
43958,1771,566
43942,1830,560
43947,2018,561
43956,2597,565
43948,2069,563
43960,62,566
43963,201,567
43959,1851,565
43966,2344,566
43964,269,566
43975,722,571
43962,1942,564
43978,975,573
43968,1928,569
43954,2001,565
43971,2490,568
43965,1596,566
43974,2510,571
43976,1064,570
43972,1239,570
43973,1326,570
43961,1703,566
43970,2256,570
43989,475,579
43977,1814,571
43981,2366,572
43995,517,581
43986,595,576
43979,1381,572
43969,1986,567
43983,226,575
43980,1645,572
43982,1971,573
43994,171,581
44000,1892,583
43990,1102,578
44010,369,584
43985,2585,576
43993,106,583
43984,1262,575
43996,1409,581
43987,1954,575
44003,2560,583
43998,126,583
43991,2078,579
43992,2205,581
44002,2436,583
44015,150,586
44009,260,586
43988,317,578
44027,1286,589
44007,1989,585
44028,2045,589
44014,2232,586
44045,568,596
44011,1358,584
44004,1719,584
44016,1033,588
44018,1423,587
44012,1485,585
44031,2112,591
44025,1924,589
44013,1509,585
44005,1864,585
44008,2132,584
44029,2291,588
44023,2603,587
43997,2618,583
44024,1251,588
43999,1624,583
44021,1833,588
44026,1946,589
44001,2376,583
44019,1799,586
44006,1964,587
44022,2176,587
44030,16,590
44017,1090,588
44032,2152,591
44033,2356,591
44048,54,599
44049,688,598
44041,1306,595
44020,1818,587
44039,39,593
44036,284,594
44043,2016,593
44051,240,599
44047,1163,596
44037,1527,594
44034,1657,591
44038,2583,593
44035,212,594
44053,2089,598
44044,2411,594
44042,1388,596
44050,2388,597
44040,71,595
44058,1809,600
44067,838,606
44046,974,597
44052,1348,599
44072,200,608
44056,1370,601
44071,144,610
44081,322,609
44055,1332,601
44063,26,605
44064,1129,605
44057,1697,600
44054,2219,600
44059,2431,600
44084,641,612
44068,1766,607
44070,2610,607
44060,1470,601
44095,181,615
44065,1221,605
44061,1561,602
44062,1649,604
44066,1864,605
44107,2078,616
44069,2135,608
44088,2188,611
44079,5,609
44080,121,608
44074,378,610
44085,1092,610
44086,1445,613
44076,2033,609
44092,1238,613
44073,264,609
44077,2488,608
44083,2582,611
44078,2628,609
44090,1011,613
44091,1202,614
44093,2554,614
44109,83,619
44075,1715,608
44096,1890,615
44087,1915,612
44082,2018,610
44106,2058,616
44099,1414,616
44094,70,614
44145,1175,629
44100,1679,615
44111,1391,619
44097,1979,614
44089,2228,612
44104,1357,617
44114,2313,620
44102,1284,617
44098,2109,616
44113,2159,618
44108,2390,617
44103,1316,618
44110,1374,619
44125,2212,623
44101,111,618
44121,1464,622
44133,1518,627
44128,1948,624
44119,2011,619
44132,1066,627
44117,1657,620
44105,1837,617
44120,2254,621
44149,9,631
44124,1270,623
44112,1867,620
44115,244,620
44130,1150,625
44116,1547,620
44127,1596,624
44123,29,623
44126,1496,623
44118,1793,620
44147,2483,632
44148,2661,631
44129,270,626
44135,788,628
44122,1808,622
44140,1994,632
44131,2369,625
44138,1536,630
44134,1927,627
44144,2451,631
44137,1583,629
44152,1905,634
44141,2026,630
44136,1245,628
44146,2049,632
44171,2341,639
44154,225,634
44158,1325,636
44142,2168,630
44160,2434,636
44150,112,633
44151,1727,632
44153,1974,633
44157,2117,634
44143,2184,632
44164,2405,636
44165,41,639
44162,1257,637
44139,1792,630
44182,757,643
44161,1233,637
44173,1287,640
44163,1362,638
44179,1741,638
44156,1874,635
44159,1695,636
44167,142,637
44177,208,642
44170,1340,640
44155,1677,635
44189,160,642
44168,307,638
44181,605,643
44172,879,639
44184,1308,643
44166,58,639
44219,1219,656
44186,1626,643
44174,2146,639
44176,128,641
44169,900,638
44178,1460,641
44180,2008,640
44190,1494,643
44175,2558,640
44192,1830,643
44194,2314,643
44195,2604,641
44216,2630,653
44212,24,650
44208,255,650
44183,1202,643
44185,1555,642
44191,1579,644
44188,1925,643
44193,2082,643
44204,2128,649
44201,2366,647
44200,1654,648
44196,1944,645
44199,2172,646
44203,2578,648
44225,187,655
44187,1762,643
44205,1976,652
44202,2383,648
44197,2473,646
44207,2203,650
44198,105,648
44206,2056,651
44226,971,658
44210,1859,652
44240,2327,657
44234,389,659
44239,2075,660
44211,2100,651
44224,9,659
44218,77,654
44249,1508,664
44223,1442,655
44209,1799,651
44222,1367,657
44220,1474,654
44229,1524,657
44237,1902,663
44215,2260,653
44232,93,657
44228,1256,657
44214,1604,654
44233,2013,659
44247,2457,662
44213,148,655
44236,1565,659
44252,2502,662
44227,1241,658
44230,1876,658
44217,47,655
44231,60,659
44242,132,661
44243,1037,661
44244,1733,662
44241,2422,660
44253,1167,665
44235,1197,660
44245,2142,662
44246,2160,662
44221,1289,657
44238,1926,663
44264,2110,668
44251,2403,664
44260,239,668
44254,1460,665
44259,2293,665
44268,2677,670
44302,798,682
44256,1321,665
44265,2179,668
44250,2243,664
44273,2315,671
44248,2547,662
44282,1061,671
44257,1541,667
44258,2036,667
44266,2372,669
44261,1421,667
44271,1580,670
44255,2199,666
44279,1087,671
44272,1659,671
44263,1849,669
44269,155,670
44290,463,677
44285,1405,676
44262,1600,668
44267,2485,667
44293,2579,675
44277,217,672
44284,2343,673
44274,2654,671
44278,725,673
44280,1675,673
44275,28,671
44276,52,671
44270,1372,671
44297,829,678
44309,1102,684
44281,1754,672
44289,2061,674
44301,2540,679
44283,1295,673
44291,1880,676
44295,1958,676
44339,107,692
44286,1433,677
44288,1770,675
44292,2255,677
44298,1120,680
44305,2446,681
44314,1264,685
44287,1740,675
44306,2479,680
44296,2228,677
44340,288,693
44327,433,689
44294,1720,678
44310,1281,683
44303,1320,683
44304,1831,682
44307,2020,681
44323,11,689
44299,1627,680
44300,2004,680
44321,2135,686
44324,1243,687
44311,2075,685
44312,2408,685
44319,42,687
44331,150,691
44334,1977,690
44326,2188,688
44308,2427,682
44320,2092,687
44318,2515,685
44328,1185,688
44313,1204,684
44329,1921,689
44322,2276,686
44336,69,691
44350,263,695
44367,375,700
44347,583,695
44325,1902,688
44316,2046,685
44317,2385,685
44349,1382,695
44315,1445,686
44332,1556,691
44344,1947,693
44346,2566,692
44337,202,691
44355,1065,696
44335,2164,691
44359,241,699
44370,319,702
44345,2353,692
44330,2627,689
44338,2651,691
44358,92,698
44343,1680,694
44333,1710,690
44341,1218,693
44348,1292,694
44351,1032,697
44360,1150,698
44362,2319,697
44361,1421,697
44364,2501,698
44366,2679,700
44352,1762,696
44353,2000,696
44356,2025,698
44354,2232,696
