ACQUISITION_ID,CELL_ID,CD11b,CD14,CD15,CD163,CD20,CD21,CD31,CD34,CD3e,CD4,CD45,CD45RA,CD45RO,CD68,CD8,CollagenIV,HLA-DR,Ki67,PanCK,Podoplanin,Vimentin,aSMA
UPMC_c001_v001_r001_reg014,66887,2.30135027358504,3.27335301294146,3.46141363000045,16.595676195775,2.05268604192553,3.05893028871965,3.23752253656431,3.0472678883469,3.08625493791436,1.92870285653547,2.3560939687578,2.30904220726945,2.22149789511511,2.68797625054045,1.30437594890335,2.47304867155927,2.65018350845676,1.9396713210416,32.0254469190612,2.95591325067733,2.08585433376387,2.94773806254568
UPMC_c001_v001_r001_reg014,66888,2.5559583360237,2.32104725660813,7.23465448463699,5.96131984208694,8.56693852494527,2.56087505844733,3.89309154321662,3.38344398460954,1.86894972407847,4.22637150021919,3.40442308083132,3.21119135206535,1.89918055181084,3.95081473078528,2.48628355024734,2.22106315233597,6.81325172832424,8.02937350193072,16.3632562031216,6.27781200407288,1.25407865830789,1.51662123129441
UPMC_c001_v001_r001_reg014,66889,14.8648456497115,1.02918157399836,21.620295399473,11.2205389582903,1.88792798255383,2.95231480356902,1.63757791156163,1.90533131473838,1.03939441153251,0.749335070758714,2.9443844045547,1.39487588817448,4.61233588467011,1.2036037884036,1.45786437361837,1.41552639984009,0.771534554741298,2.23398360681612,19.4407394018172,1.36248769000076,3.03560019095538,1.22032074022072
UPMC_c001_v001_r001_reg014,66890,4.30989816191462,10.2205104783063,2.0639684248936,1.90507066173808,2.43316204716314,2.63067493283508,2.85432266793102,1.93515022090298,8.29927042857577,9.11574025690057,10.3462119103103,2.80557549793989,8.30363582404137,4.40504701465618,1.70490283684946,2.74612501879559,3.0296982263469,3.12653552131402,1.19997314803528,8.57419766458504,5.81683929803955,2.17348975792523
UPMC_c001_v001_r001_reg014,66891,9.23682220832901,3.21971005319553,3.36713524220795,2.58731103541114,4.24508721535305,2.48963163424059,2.6431377721454,5.15422500515471,5.54586567951636,5.59067367281047,5.70982567811915,2.92480778510828,12.36969119335,3.25298494664074,7.97092068133523,3.05478589893311,2.21818223107896,3.4981615718147,1.68562383073043,6.49057655447081,4.97403177263129,1.77080833742314
UPMC_c001_v001_r001_reg014,66892,14.3391121242044,2.43450253122541,22.2879156016207,7.6985201235977,2.42328974991737,1.81001406861314,2.72582050120531,2.01203114633672,1.1883375100891,1.66082614714362,5.15185114313802,1.11359954958372,2.51612389400808,2.12156846292001,1.54927702570899,1.65607056489232,2.20943553645357,1.78071226863281,15.1333437191254,2.53128257078301,3.9826932734935,1.6736724873071
UPMC_c001_v001_r001_reg014,66893,13.8673004743801,1.85409871159955,21.4409980619439,5.35618542747976,2.9583329790393,2.2773760288446,2.57224299625131,2.33407484416025,1.87930940827302,1.95911938026975,4.45627196450562,1.67473259979317,1.91392778339301,3.15399712778719,2.91953018391195,1.85163814492663,5.77674308551103,2.57399990994723,12.9657709099574,2.79532243045972,1.99261105234713,1.42641649521836
UPMC_c001_v001_r001_reg014,66894,12.4110635927114,2.19075885875866,20.0102113140844,4.33783408841686,2.64834867144775,1.65584014410868,1.98448722379729,2.37543243596251,1.57206249420283,2.32319868071157,4.79056670683921,2.02768396255361,2.75898734531618,2.9630164327929,1.7668159774805,1.75535858113441,3.38030501131411,6.63953707437336,9.49152115148937,5.44605429379311,5.73825539892424,1.73266055978704
UPMC_c001_v001_r001_reg014,66895,2.69631365380977,1.58820780297171,3.10085426822346,13.4169978240006,9.34229698619484,5.39419629735661,3.68899657559903,2.76700343681467,1.76713460754457,2.07602534767052,1.45526728086769,2.43793904765,2.55190371629849,1.86499707534709,2.07887963959343,2.7857795434499,1.66354889660021,3.50476415683006,28.0978357823183,5.28921630214225,0.656095989386409,1.77574576933036
UPMC_c001_v001_r001_reg014,66896,3.89233025835359,4.78500342498174,2.8869733317362,5.76747327137747,2.84141370462816,3.20202257361781,2.67782756301771,2.33781448097236,2.61735138148272,2.55538527010962,3.21319720172422,3.35837931755427,2.91363673461097,4.55425942226897,3.00324707133643,3.79713317328215,3.0916997628256,3.04127369945469,20.0161095360378,9.13003132618388,7.56928137505911,2.74815611938453
UPMC_c001_v001_r001_reg014,66897,2.90826052522093,6.61358336296721,2.16003018977285,10.2095460027138,2.41809700522837,3.51288457717326,2.40361091024692,2.11141812875801,2.34045852812039,2.37948586012694,2.48250275398423,2.61573708406778,2.07795168435481,3.56260183443022,1.95401406484164,3.12169028840425,9.65756646870238,2.49430686705717,21.7818293161623,6.40622162860061,4.66859520555853,2.11960771350735
UPMC_c001_v001_r001_reg014,66898,3.2872065072368,3.38939249400276,5.87119558694445,12.3900347881866,2.37569814892375,3.09169144133191,2.82027998875081,2.60043654115896,2.82384568262368,2.40880621420201,2.42676893198145,2.53284746318797,1.77737054292152,2.54323510601197,1.31640467059128,3.00413962677064,2.03595245619556,2.97586250527595,26.9854994138631,4.20984263781922,7.04912323020133,2.0843660218183
UPMC_c001_v001_r001_reg014,66899,4.27097979697994,1.90748833955681,12.7295061258262,6.42598416615003,10.1279990110075,2.99441183979658,2.9539043353519,1.69420768221847,1.83308455840592,2.78458622280996,3.16278704666138,2.15595207502041,1.34836640392668,2.43322131449279,2.08513547486102,2.27630870990413,3.56343182221667,9.35632080279957,14.9912811116863,8.62173086498358,0.950943600027556,1.3323686953166
UPMC_c001_v001_r001_reg014,66900,2.15112119271312,2.22436097687893,5.05389154832701,4.0937654128647,7.61524947238619,2.53864866162556,3.26158357137257,2.80379491199226,2.04437901128624,3.07373307266755,2.76122982160319,2.09939245438233,1.33522909041583,3.19240229184579,2.60468959748949,3.09534525939129,4.77041552727498,19.0214501456734,12.5467561597435,10.8700382782836,1.13000910712494,1.71251443465759
UPMC_c001_v001_r001_reg014,66901,5.76198786987383,16.2942622627033,4.28942102586878,2.44904327400117,2.32084737259103,2.69653633127127,1.98847764347929,1.99844639734948,1.46253864579527,2.87429047134815,9.61759469584672,3.60169613855511,8.23289811326677,10.0072436941417,1.1481380936326,2.60083207851577,4.90171633740585,3.03165665388083,4.24863984999403,3.42837664112597,5.58975408822953,1.4556023211235
UPMC_c001_v001_r001_reg014,66902,2.16392044726351,13.3735546236665,2.91388089497536,2.53772480989028,2.69827188928576,1.74152520003615,1.99839335241553,1.96533065788584,3.96364856757683,8.30783775651268,10.5612067410276,2.76196531218379,14.1363137052115,3.6878835761484,1.41619926872959,2.49957589595438,3.51169405544297,2.79781770425784,5.45015444086127,3.8722633013688,5.77790147309127,1.86293632621418
UPMC_c001_v001_r001_reg014,66903,3.72539726146794,1.40291811201176,2.91217545098383,11.0523292044711,12.9797248977435,4.78292376945756,2.95575539064015,3.05708743376021,2.37058852507652,1.78033883937356,1.33052558278862,3.53054173824397,3.99044797812037,1.85979388988253,2.83303556131362,2.67446269688444,1.83654942858716,4.23861345818375,26.3993260185302,1.22835138483224,0.44738718221625,2.61172619543061
UPMC_c001_v001_r001_reg014,66904,2.79427502114879,1.17986822667735,3.94217388669785,12.4501714867946,15.1545604294136,4.28898599515748,3.44898797578333,2.92507417157224,2.08021258143011,1.98729035731822,1.44905980694795,2.50127166229719,1.95910126284332,1.7605442195746,2.61622219112523,2.14380052469458,1.21942003829858,5.72547751637774,23.9802150058462,4.69411297305634,0.319029621424429,1.38014504552024
UPMC_c001_v001_r001_reg014,66905,3.20716388436395,1.20111009875794,2.89045355540344,17.6264223893178,5.19064296780255,9.02655966924022,2.73586707205848,2.84392318824146,1.81482513002767,1.36466644096959,1.75700760993162,2.61160345049979,3.95386208484696,1.33471708581233,3.29026971989412,1.60875973292653,1.22804464809109,3.17488276597478,29.8951547508887,1.12024027843167,0.294098677879229,1.82972479864009
UPMC_c001_v001_r001_reg014,66906,12.9567444807455,3.08778508485489,22.3792007574032,2.2372047784208,3.59068077519989,2.52578466958194,5.59839751694977,3.94218227971173,2.90489777612331,1.65170623089059,2.67784311840621,3.82608122878051,4.16881745298167,3.12165547676915,3.099120769815,2.75020399746534,1.77615436250877,3.56781543750349,1.52926457966434,4.62150264054773,5.35464726873898,2.63230931693719
UPMC_c001_v001_r001_reg014,66907,1.75411364377691,2.64868842474518,5.11222779841561,6.63837789814635,9.982427851057,3.14460396029211,3.7014749594152,2.98653208709997,1.34466345135671,3.09812807408159,2.49564633806212,2.68737430673101,0.569547724650226,3.41645637832774,3.02453147871269,2.80710397821777,7.17543192199198,7.61646971341239,17.6785081986943,9.06713117163551,1.17915261993076,1.87140802124686
UPMC_c001_v001_r001_reg014,66908,6.09926261723379,9.55179882803266,9.77883523714029,1.77587210609696,2.52625684999099,2.63032051431568,1.6590995137007,1.8200093978366,1.02829877102748,2.83818560535203,7.89999840350107,2.62216472611356,6.46930658958894,11.8558246178731,1.63019472792539,3.96262907535012,8.94715831251778,1.62919206279212,4.29125245869409,4.33151168784707,5.13882347335745,1.51400442371218
UPMC_c001_v001_r001_reg014,66909,2.13337436924562,11.6988827732661,3.57394772693874,1.97670156290761,1.94536141671873,2.32018041444966,1.56924167592719,1.83505369767413,1.13683006957058,4.73801519935841,5.89963953781838,4.07406972648064,4.8234698066571,9.61143623966908,2.31479566687367,3.65608502777962,12.4434290365277,2.26203561340729,5.49634164894636,5.18406980984519,9.19500478961433,2.11203419032386
UPMC_c001_v001_r001_reg014,66910,19.126301849935,1.33493708735109,26.0491385231805,5.38902746525863,3.09725262408079,2.15636514319321,1.14420822038948,2.63269172195607,1.04672665533589,0.732157467911603,4.62874759502008,1.79258101771761,6.06673082012747,2.01554685969954,1.84609023669931,1.36944426549425,0.664482454251424,1.92479880676498,11.817988480663,1.06601470404302,2.78955150508985,1.30921649583728
UPMC_c001_v001_r001_reg014,66911,4.97220403171546,8.41097426292473,2.92601835725119,2.05962088646425,2.61136947942818,3.3339330466685,2.07705648970201,1.7680843573464,4.19745025981936,4.5204630902976,6.71896825601739,3.19707563809342,10.3508380188913,5.11229423290989,6.77286100534069,3.33431622808113,9.12670721014458,3.23124181611495,1.18028437471568,4.59129415788232,6.89130111376196,2.61564368642896
UPMC_c001_v001_r001_reg014,66912,2.92417433579694,3.34665728415767,3.14953101296458,6.3403897552921,2.25813925426609,2.60732241663661,3.59282339256597,2.82900869922825,3.28776139499991,2.11869840817987,2.246723481772,2.87218171762164,3.15061776382444,2.88818560159818,2.2797970596238,2.89519182033815,2.33839705263979,2.57145876010417,21.8738695772096,19.022097467286,2.90997973326276,2.49699401063141
UPMC_c001_v001_r001_reg014,66913,16.4151145981811,2.14870412648223,21.2923473280186,7.09847170252395,2.75264227702194,2.46805408941638,1.85267198506402,2.34858965855208,1.55893170874579,1.28566242242332,5.68881768071093,1.69857386283356,3.96045139555477,2.11659258617896,1.61815447277714,1.25375671974158,1.20898293243378,2.4604513093778,13.1354673717439,1.9913565366103,4.33458777143993,1.31161746416794
UPMC_c001_v001_r001_reg014,66914,9.51012532673631,2.58027260606285,20.3094518521697,7.37086399044027,2.43787312180498,2.39418334281195,3.24849431464961,2.83784729735356,2.65933395818336,3.07853362024019,4.09010469794816,1.90338648146578,2.06624745438116,2.86187002578369,3.64678162856274,2.4223537800107,2.4937663515685,1.92052236091556,16.0201513196887,2.49837591399444,1.88391669932834,1.7655438558995
UPMC_c001_v001_r001_reg014,66915,3.32824346527488,3.70965837184053,6.89813353823871,4.29949818107159,9.16456223919361,3.56825186377691,2.45636027893748,2.15836093702128,1.67749752337034,2.04716207477063,3.10048105164865,2.30702734445784,2.40283267341948,2.97353791160008,1.97988489626296,1.79402734702294,2.41794588882615,19.7927595786812,11.5658184351077,9.78393641841565,1.05072765464509,1.52329232641629
UPMC_c001_v001_r001_reg014,66916,4.90874564058949,1.48599821571046,6.10969781502323,5.19135278626523,17.9559619266274,4.04266124504957,2.89181462133508,2.33671104629866,1.69406219342821,1.90701034583427,1.44046178806097,2.69943319034854,2.00205529028774,1.92695241009213,3.02312027717225,1.77053979498169,1.30170731044318,15.211936594347,15.6009248336108,4.45950748876967,0.624381045302586,1.41496414042191
UPMC_c001_v001_r001_reg014,66917,1.77601651085105,1.44073710725731,1.12987727391324,8.55974646633855,18.3105432546548,4.03844462643192,3.21910462311118,2.96047440028206,1.88986740814568,1.99832601853913,1.28110250663815,2.96894824864503,3.22158120995554,1.52283038109335,3.63443885915917,2.42935373548234,1.85456724441217,6.55146295350434,25.0946647415381,3.20230127839344,1.08518409127674,1.83042706037679
UPMC_c001_v001_r001_reg014,66918,5.12698976930162,4.05798885353574,5.234856082713,2.2232950711436,4.24157214902137,2.57392671961399,2.7152249241555,2.85569163087452,7.97093794284862,7.39848096993484,5.30791785711466,3.8348953559893,9.96951768830986,2.8934704351456,4.40520771121478,2.92603789526906,2.8522489595881,7.99816238970649,1.70390877673451,5.96790800765026,5.10934963150446,2.63241117863011
UPMC_c001_v001_r001_reg014,66919,5.7500489160686,4.42132025727914,3.24160011098256,2.90082804312937,2.67364221993216,5.3193047890791,2.94700922108912,3.39053738459835,4.69967866138923,4.81391048537569,4.15820412231943,4.74451848934712,6.98999129200156,5.08138028706899,6.05383085375454,4.22987777012577,4.46831978720272,4.62911583510132,2.66590606522686,5.76987668715011,7.70779965655258,3.34329906522568
