CELL_ID,SIZE
66890,0.2576665195212489
66911,0.5971897131861068
66891,0.16573742458803822
66925,0.6898271401380986
66926,0.6615450785450839
66927,0.6063227045821448
66906,0.5787898634012348
66918,0.5078158643203444
66920,0.49464542689573027
66935,0.7595949658950589
66912,0.3686006887653326
66896,0.5702000256748843
66936,0.669589712323894
66897,0.6157964032186701
66887,0.2490080240534954
66898,0.4132643040597446
66913,0.5884337375792367
66945,0.7277869819220916
66931,0.8445021614292324
66914,0.3967864847746867
66892,0.3945265891128938
66893,0.34577808900617885
66894,0.4835475175292423
66928,0.7995715114433294
66932,0.6081196541271036
66923,0.5735300566999131
66888,0.2059979374722518
66924,0.5820355884938543
66899,0.4196339246257601
66900,0.4269145052641097
66907,0.5037557248013872
66915,0.5787898634012348
66929,0.6912267223202152
66901,0.48700177987442456
66908,0.3509865283072058
66909,0.20399592945218123
66902,0.3864940719198738
66921,0.6574487648336337
66916,0.4895691866617886
66922,0.7812499830020748
66895,0.3770705939404551
66903,0.6210093678468217
66904,0.5523263285285184
66910,0.659503214069523
66889,0.296357243272167
66905,0.48093312504223373
66917,0.5494894319725491
66930,0.7652352583911712
66919,0.35227602056651247
66934,0.5748528097584534
66937,0.6356266620231047
66941,0.6311969179835438
66949,0.7798254794096143
66933,0.48785978120614865
66940,0.6655916633952875
66946,0.6453834561231426
66944,0.4887155797078974
66938,0.5243481780334683
66947,0.4835475175292423
66955,0.758835664124061
66943,0.46754444446712196
66942,0.39110775572383094
66958,0.6221568159104794
66964,0.6221568159104794
66952,0.6630683104417724
66939,0.31413923684059775
66957,0.5551392847438068
66948,0.5613829636458277
66967,0.6496297980489526
66951,0.4554893523110988
66960,0.7189088413927971
66954,0.5641208298249575
66950,0.3673729402932337
66973,1.0
66956,0.3794515564445818
66966,0.6999568330709455
66962,0.5858891959608797
66968,0.5415611302980684
66976,0.9810261247828386
66953,0.2291286019469183
66972,0.811141008576905
66963,0.5110287405996005
66959,0.45073415992482485
66961,0.5094261734102327
66981,0.7360280279510233
66970,0.49464542689573027
66965,0.3268796411139971
66971,0.5523263285285184
66969,0.48614156434326067
66975,0.5422897280380617
66989,0.7480197287704492
66997,0.8376719298798768
66978,0.6367249606553891
66980,0.6181233469324502
66974,0.4895691866617886
66979,0.41003326099119136
66986,0.7696797686809932
66983,0.5466281840754185
66977,0.3806356903127046
66998,0.7913994984844314
66993,0.6803433330633011
66994,0.696767016065562
66992,0.525115343696228
66987,0.742077800786249
66982,0.29021267604255413
66984,0.43903705332106807
66985,0.21193281235008735
67010,0.8367706224357431
66991,0.6163796637932659
67007,0.8724018343881147
67003,0.6990485672955504
67009,0.7408765982851495
67006,0.7368410364841426
66995,0.7106672591318768
66996,0.5654813759315068
67001,0.5243481780334683
66990,0.3956584521132734
67002,0.5212617362292026
66988,0.4380435106083554
66999,0.6754982865235967
67000,0.37587370456354563
67004,0.43201925025512394
67019,0.8412529849128143
67008,0.4895691866617886
67017,0.6128646927343944
67013,0.558622423368587
67014,0.6784137570045529
67016,0.554438268011547
67005,0.1768126404641451
67047,0.9330404875702666
67024,0.5877994208638745
67025,0.5722020336949548
67015,0.47116766854608993
67011,0.4545437251993656
67023,0.42794172744324577
67026,0.6181233469324502
67012,0.4248505151814695
67020,0.637272755903299
67034,0.6808239868356015
67027,0.5675118390626409
67018,0.29938756717258413
67036,0.8039157667505581
67029,0.5274063034588155
67030,0.5266443983651966
67021,0.31557912388876996
67022,0.29787584878412066
67033,0.3806356903127046
67042,0.7740657968734969
67035,0.6204341591909985
67028,0.22538324419127628
67049,0.7256944870823787
67050,0.8361683940274268
67038,0.5451882970272462
67039,0.5289249089707688
67037,0.4912698706230871
67032,0.2932991178468199
67043,0.6538227254512391
67055,0.6690925707950038
67058,0.7704147928670979
67066,0.7503671563122533
67031,0.3956584521132734
67044,0.47564200865680356
67059,0.711544452620562
67041,0.4111137589659153
67054,0.5378940599440772
67051,0.5990364399779784
67045,0.4620346771500519
67048,0.5648017970348906
67040,0.3483924814931874
67046,0.31557912388876996
67057,0.49881736287300704
67053,0.5037557248013872
67068,0.6558995753681179
67080,0.6725570909707583
67052,0.4410152984943396
67062,0.42173036759494814
67063,0.4765297144632982
67096,0.8915747699454588
67071,0.5274063034588155
67072,0.637272755903299
67056,0.48093312504223373
67083,0.6221568159104794
67067,0.3829914127204021
67076,0.6491019541804043
67069,0.36614065299945836
67061,0.31844037178590057
67064,0.23649538428047379
67086,0.7111061444267923
67070,0.3945265891128938
67091,0.6808239868356015
67078,0.4258841077408855
67090,0.6615450785450839
67073,0.45737259649180534
67060,0.24548065427664975
67074,0.31557912388876996
67075,0.3899603076601732
67079,0.3673729402932337
67081,0.6110932093798969
67085,0.5722020336949548
67065,0.1768126404641451
67112,0.7424772416169517
67077,0.46017766213356676
67120,0.8442080870093355
67089,0.4629593194442935
67107,0.6383656530571985
67088,0.45264438482781966
67084,0.3864940719198738
67113,0.6081196541271036
67082,0.309781876318147
67098,0.5304366273592326
67087,0.3561148345870322
67092,0.4720673542024783
67093,0.4535954078219551
67094,0.5681859208562301
67095,0.5266443983651966
67122,0.8263817583562701
67097,0.4449369123542016
67115,0.7049085334012535
67108,0.5078158643203444
67123,0.7290362026221716
67114,0.7428762043615672
67106,0.5530317961639776
67099,0.4535954078219551
67100,0.4478481390104534
67101,0.48700177987442456
67109,0.470265548013509
67103,0.5029377284808648
67104,0.364903793200613
67121,0.5053857198994512
67124,0.6615450785450839
67148,0.7376520668923566
67117,0.39225126742276056
67105,0.3945265891128938
67102,0.27106865968059574
67125,0.6383656530571985
67111,0.2743366597128028
67138,0.6675966819718745
67116,0.43201925025512394
67128,0.4904206132634874
67110,0.038373505613753224
67118,0.3053668007348067
67134,0.6985935046537705
67119,0.4196339246257601
67126,0.5378940599440772
67143,0.6630683104417724
67141,0.5393657326804494
67144,0.6383656530571985
67131,0.49211696976597796
67135,0.5884337375792367
67130,0.5289249089707688
67127,0.4410152984943396
67132,0.6345247326449384
67139,0.558622423368587
67140,0.4012608248854003
67146,0.6822618035868414
67147,0.6328649781784025
67136,0.4720673542024783
67149,0.6874813645645732
67142,0.4185807378623041
67161,0.7900178039327086
67129,0.227261183430695
67137,0.17242661227164144
67158,0.6416230079684627
67153,0.4400276434507872
67133,0.0
67154,0.47564200865680356
67145,0.4468805524577994
67156,0.5258807477830114
67163,0.5349310774716617
67168,0.6935463790949831
67172,0.6730490959801317
67193,0.9925347477325296
67151,0.470265548013509
67155,0.6204341591909985
67152,0.33375273684824247
67157,0.554438268011547
67166,0.6416230079684627
67159,0.525115343696228
67160,0.5341861982045231
67171,0.7432746901631585
67150,0.34577808900617885
67162,0.4971548490359939
67165,0.4078617006507936
67164,0.43903705332106807
67174,0.6175431321065222
67179,0.7791109382285303
67170,0.48614156434326067
67176,0.4132643040597446
67191,0.7972086323507511
67169,0.4023700882496251
67167,0.5884337375792367
67185,0.6817832201114733
67180,0.5070077831165088
67173,0.4912698706230871
67178,0.4554893523110988
67183,0.5204856396426724
67175,0.31557912388876996
67177,0.3483924814931874
67188,0.7008626307297788
67184,0.42277366526459065
67233,1.0
67181,0.4895691866617886
67186,0.5204856396426724
67201,0.6610357838190662
67197,0.7982233464778273
67187,0.5311899233483786
67204,0.779468400282448
67202,0.631753866038483
67189,0.364903793200613
67203,0.7372467983520599
67182,0.17242661227164144
67199,0.6394549786454039
67195,0.5781369085727904
67228,0.8672253238731479
67208,0.5451882970272462
67190,0.39225126742276056
67194,0.46845394935152357
67196,0.5045717186809341
67209,0.67598597254085
67192,0.3782632010564164
67200,0.2694225658004017
67213,0.6020917623160053
67231,0.7214696734501359
67210,0.518146448756457
67198,0.34446316290917345
67212,0.5965718569696659
67220,0.76299058099739
67214,0.5220360300345824
67206,0.5296816251489487
67207,0.5189280044095416
67211,0.3008924606240931
67237,0.7576934585518451
67205,0.27106865968059574
67215,0.6323098850720488
67242,0.7565473256175009
67216,0.45737259649180534
67221,0.5965718569696659
67229,0.5070077831165088
67239,0.6898271401380986
67224,0.5728667065639096
67217,0.5053857198994512
67218,0.5800919483902565
67223,0.543742163161047
67234,0.6339723989090619
67222,0.470265548013509
67226,0.4693609793896438
67238,0.6328649781784025
67230,0.4774150624826703
67253,0.857191121403844
67225,0.48614156434326067
67227,0.4535954078219551
67245,0.4554893523110988
67219,0.3686006887653326
67241,0.5774826721835075
67243,0.5648017970348906
67235,0.5029377284808648
67246,0.5415611302980684
67244,0.5934652796533983
67236,0.5865271546883077
67240,0.5012956890355129
67232,0.3378095820549942
67266,0.8025850929940456
67265,0.8453828312501788
67257,0.6491019541804043
67269,0.6328649781784025
67249,0.4488129250192416
67271,0.674030932723384
67258,0.5466281840754185
67256,0.49881736287300704
67264,0.65434315230689
67261,0.5722020336949548
67252,0.43201925025512394
67250,0.38416306008955026
67248,0.39110775572383094
67255,0.4143343959364942
67251,0.3770705939404551
67247,0.20198182463352676
67270,0.7400733850450983
67268,0.6485732731285262
67259,0.5296816251489487
67262,0.48005708424014387
67263,0.5661595721641026
67260,0.364903793200613
67272,0.4912698706230871
67254,0.2727066646147387
67279,0.4912698706230871
67294,0.6690925707950038
67274,0.5189280044095416
67267,0.45264438482781966
67282,0.5004716259870502
67284,0.5940889156320021
67278,0.5459090180287447
67273,0.4175242129418777
67281,0.5189280044095416
67296,0.7755150745188647
67299,0.5959528533872614
67302,0.7858380208484634
67276,0.32826564449688495
67277,0.23098561696340347
67280,0.3112406678514133
67295,0.7484121164947876
67341,0.9166418455726625
67275,0.25249845734259385
67287,0.4738594732146053
67309,0.5735300566999131
67286,0.43201925025512394
67306,0.6660940498254778
67303,0.6735403758528987
67291,0.560694968905544
67298,0.5311899233483786
67285,0.4175242129418777
67283,0.2932991178468199
67289,0.3899603076601732
67292,0.5118271441749188
67288,0.38416306008955026
67310,0.5794415416798359
67290,0.4034756724582899
67293,0.26610578884934544
67311,0.7093471253931778
67297,0.3323894084310674
67319,0.6300802223551166
67316,0.5459090180287447
67301,0.296357243272167
67312,0.5890668495137875
67308,0.5787898634012348
67305,0.3483924814931874
67317,0.5620695413001645
67314,0.3899603076601732
67321,0.8379718249368425
67315,0.575512223095822
67304,0.07579593957078028
67326,0.6140404729070505
67300,0.021449397155945366
67307,0.420683794260059
67313,0.38416306008955026
67371,0.9460793833551963
67359,0.8588846051479836
67333,0.65434315230689
67318,0.47564200865680356
67325,0.47564200865680356
67320,0.5094261734102327
67353,0.7368410364841426
67331,0.6033060927421721
67322,0.33646277887599246
67337,0.5004716259870502
67323,0.5516193646721392
67332,0.6255756492995422
67328,0.6836934450144682
67324,0.34577808900617885
67342,0.5165778184106525
67335,0.5364158609214552
67345,0.6099069685075653
67329,0.31986183804805296
67336,0.3624162194667499
67338,0.4729646180910487
67347,0.543742163161047
67340,0.3351105119774542
67349,0.6334191484362736
67362,0.6480437522334803
67351,0.5061977381654114
67334,0.4459101490553132
67352,0.5551392847438068
67355,0.574192089357123
67344,0.41646432863608435
67327,0.364903793200613
67330,0.2727066646147387
67360,0.6453834561231426
67346,0.5400991396503168
67339,0.34708784838614193
67358,0.6421628191525635
67356,0.36116543626056635
67348,0.3391509654882358
67354,0.31986183804805296
67343,0.27757293108845627
67376,0.7491955089431052
67361,0.4459101490553132
67350,0.325487850643837
67357,0.2437028722848623
67363,0.518146448756457
67388,0.6140404729070505
67369,0.46480094475495015
67385,0.7119821852288822
67368,0.4835475175292423
67395,0.7693116478999752
67373,0.6860659342707564
67370,0.6069227647501941
67386,0.7440702354890686
67375,0.5334396506733547
67367,0.46017766213356676
67364,0.25595271968777605
67378,0.4765297144632982
67365,0.4954840017614792
67366,0.36614065299945836
67391,0.7384611287782269
67374,0.3023905904867063
67372,0.4620346771500519
67382,0.5157907263487592
67384,0.5459090180287447
67379,0.4439608257611723
67383,0.3378095820549942
67390,0.6448488395958177
67396,0.5334396506733547
67381,0.41003326099119136
67401,0.5593147046835334
67402,0.655381574745873
67400,0.7071352172547115
67403,0.7035653482392531
67387,0.4818068695355251
67380,0.3483924814931874
67389,0.3956584521132734
67377,0.2291286019469183
67394,0.43604749666014797
67399,0.5173630563081391
67415,0.7812499830020748
67410,0.6512083329642305
67398,0.5551392847438068
67409,0.6063227045821448
67406,0.5661595721641026
67392,0.39339086967235587
67408,0.6278355449613352
67417,0.6615450785450839
67397,0.3673729402932337
67404,0.5021177198672442
67407,0.5142109445607937
67421,0.6140404729070505
67414,0.6793799412558901
67393,0.2610679095793295
67411,0.6221568159104794
67412,0.45831024361734346
67437,0.7729746884251737
67405,0.3008924606240931
67413,0.34446316290917345
67422,0.5289249089707688
67416,0.4554893523110988
67427,0.5459090180287447
67420,0.5311899233483786
67424,0.560005551217524
67425,0.5110287405996005
67426,0.5157907263487592
67429,0.5349310774716617
67434,0.6517328544467075
67446,0.4554893523110988
67444,0.6735403758528987
67418,0.3268796411139971
67432,0.5053857198994512
67419,0.325487850643837
67433,0.5157907263487592
67447,0.5189280044095416
67430,0.4535954078219551
67445,0.6690925707950038
67436,0.49464542689573027
67428,0.43504498963882937
67431,0.47829806520652934
67443,0.36614065299945836
67423,0.21388785216755343
67438,0.39339086967235587
67435,0.42794172744324577
67442,0.5341861982045231
67458,0.6680960578455485
67457,0.5045717186809341
67454,0.4269145052641097
67441,0.3351105119774542
67439,0.3112406678514133
67455,0.6261420612171955
67456,0.49881736287300704
67453,0.5702000256748843
67440,0.25937155307683896
67461,0.5509108982347014
67448,0.3268796411139971
67449,0.3876534933786487
67450,0.35484013577423124
67459,0.5118271441749188
67475,0.8091859687594388
67471,0.6020917623160053
67479,0.6081196541271036
67473,0.4844144447625949
67451,0.40677059220247064
67470,0.5220360300345824
67466,0.5281664710250572
67464,0.5142109445607937
67462,0.3818156325477459
67463,0.5565369108304855
67460,0.40567590046874064
67480,0.5204856396426724
67452,0.23283234375527537
67469,0.5781369085727904
67465,0.6204341591909985
67467,0.4611074628294262
67490,0.6865384124977473
67494,0.7311078894233164
67483,0.6548627678966538
67487,0.6469821802109736
67468,0.35227602056651247
67478,0.4887155797078974
67472,0.3770705939404551
67476,0.4738594732146053
67474,0.27106865968059574
67477,0.4592452605932129
67482,0.4835475175292423
67481,0.5053857198994512
67493,0.6192807555026999
67516,0.7812499830020748
67491,0.6464501237000327
67496,0.6855927853860141
67489,0.5173630563081391
67510,0.7388649245069926
67500,0.6105006166312302
67502,0.5565369108304855
67485,0.2886586716739504
67484,0.4449369123542016
