CELL_ID,X,Y
1970,1543,972
1967,326,967
1958,1888,965
1950,2577,963
1962,2023,967
1969,207,970
1961,1169,966
1966,2445,968
1971,1575,975
1968,611,969
1972,445,975
1978,950,976
1976,312,979
1981,408,980
1977,668,977
1979,1132,977
1980,1824,979
1974,1451,976
1989,532,984
1995,2178,987
1975,2554,975
1973,1260,976
1983,429,983
1988,1211,984
1994,1363,983
1985,1419,982
1984,1230,980
1992,1639,985
2000,2666,985
1998,226,988
1990,688,986
1991,1179,985
1996,256,989
1987,367,982
2011,2216,993
1986,335,983
2017,2081,995
1997,1292,986
2003,635,990
2020,1273,995
1993,1081,985
1982,2446,982
1999,1665,989
2005,618,991
2001,349,991
2025,982,999
2015,1483,995
2009,2098,991
2002,378,991
2010,605,993
2013,1093,995
2004,1587,990
2008,1732,993
2016,1798,994
2018,2022,996
2007,1453,992
2019,2654,996
2023,161,999
2014,1256,996
2022,2440,997
2024,585,998
2006,1138,992
2026,1230,999
2027,2568,998
2034,467,1000
2031,1613,1000
2037,446,1004
2012,655,995
2028,1161,1000
2042,1360,1007
2030,1543,1000
2033,1296,1001
2021,1879,996
2032,2585,1000
2035,319,1003
2036,1070,1003
2029,1330,1000
2043,1943,1008
2044,269,1012
2045,694,1007
2041,1056,1008
2038,307,1006
2040,763,1007
2052,77,1012
2039,113,1008
2048,139,1009
2056,2143,1014
2060,373,1017
2051,749,1010
2046,1210,1008
2047,100,1010
2050,2606,1009
2054,477,1013
2058,348,1016
2049,626,1009
2061,402,1016
2055,775,1013
2053,224,1013
2065,546,1016
2057,1380,1014
2066,645,1018
2067,1079,1019
2063,1239,1016
2082,2340,1024
2071,485,1023
2073,1572,1024
2070,1529,1021
2059,1748,1015
2062,1142,1017
2081,2019,1027
2068,13,1020
2069,1400,1020
2064,293,1019
2080,1329,1026
2090,877,1033
2078,592,1026
2072,1113,1023
2076,1621,1024
2097,208,1038
2083,532,1029
2085,704,1031
2084,238,1031
2074,1880,1024
2075,316,1025
2095,1088,1035
2088,1589,1032
2092,117,1034
2086,498,1030
2102,414,1040
2087,1122,1032
2091,2473,1032
2077,2613,1027
2114,450,1045
2099,985,1039
2079,1245,1028
2089,1654,1031
2094,2533,1033
2093,467,1034
2101,149,1039
2106,576,1041
2098,800,1038
2103,1234,1039
2104,1744,1040
2096,1134,1037
2111,334,1044
2107,1186,1041
2100,2669,1038
2108,1220,1041
2112,1249,1043
2110,1990,1042
2105,491,1042
2109,1620,1042
2119,599,1051
2116,1600,1046
2115,2611,1044
2118,226,1050
2134,511,1058
2117,1067,1049
2121,1333,1050
2113,2084,1044
2123,273,1050
2125,480,1052
2120,1262,1049
2129,1369,1055
2122,15,1052
2124,1351,1051
2139,1489,1057
2130,1556,1054
2153,554,1064
2127,744,1053
2133,311,1056
2135,1210,1055
2146,1910,1062
2126,1959,1053
2136,242,1059
2128,1195,1055
2152,81,1063
2140,633,1057
2138,1137,1057
2132,1395,1055
2131,1945,1053
2142,1668,1057
2141,1045,1059
2137,1087,1058
2155,1410,1063
2149,2455,1062
2147,1935,1061
2148,2415,1061
2160,611,1069
2143,2533,1059
2150,731,1062
2144,1124,1060
2151,2271,1062
2158,295,1064
2159,781,1070
2154,1154,1063
2156,1535,1064
2145,1609,1061
2157,262,1066
2165,1659,1074
2166,1785,1073
2167,1990,1072
2163,467,1073
2162,1253,1071
2161,1180,1071
2171,1297,1076
2168,488,1076
2164,570,1072
2169,1231,1075
2172,19,1078
2179,1323,1081
2178,1091,1081
2181,2491,1082
2170,634,1076
2175,657,1079
2192,2042,1085
2177,710,1080
2182,690,1080
2173,239,1078
2184,1143,1084
2187,2642,1084
2188,37,1087
2194,343,1089
2176,1962,1081
2174,419,1079
2195,397,1090
2180,1483,1081
2190,1503,1086
2186,294,1084
2183,579,1084
2185,2103,1082
2205,2080,1097
2196,2212,1090
2189,1209,1085
2191,1721,1086
2193,1738,1086
2223,139,1106
2199,307,1094
2202,1184,1096
2215,1387,1098
2218,186,1102
2197,534,1091
2213,809,1100
2206,1417,1097
2200,587,1096
2198,1241,1091
2214,1361,1100
2201,2239,1095
2211,370,1101
2207,475,1100
2220,457,1102
2217,1201,1107
2203,1599,1097
2208,1163,1098
2219,265,1104
2216,1815,1100
2204,1851,1096
2221,865,1104
2209,1701,1100
2212,705,1099
2210,1882,1099
2236,1058,1112
2226,653,1107
2225,640,1105
2227,720,1106
2237,1436,1112
2224,250,1105
2228,1496,1106
2231,2102,1109
2229,2273,1107
2230,741,1108
2222,1985,1105
2232,1396,1112
2240,931,1115
2239,1236,1111
2233,290,1112
2254,1455,1118
2235,781,1112
2238,1151,1114
2252,2062,1120
2253,621,1121
2234,707,1113
2245,1133,1117
2255,2389,1122
2251,426,1121
2244,541,1117
2249,580,1120
2241,1608,1116
2243,2637,1116
2247,1795,1118
2265,2137,1127
2248,2341,1117
2259,113,1123
2242,754,1116
2269,1161,1130
2246,1722,1117
2272,1294,1133
2258,1817,1122
2264,770,1127
2250,1626,1120
2267,464,1129
2262,729,1125
2261,2604,1124
2276,1088,1133
2257,1493,1124
2260,660,1124
2270,1263,1128
2266,260,1129
2256,688,1123
2263,1178,1125
2271,1897,1128
2280,1659,1132
2275,636,1131
2268,699,1128
2278,1234,1131
2273,306,1130
2311,161,1149
2281,186,1134
2283,445,1137
2279,1613,1131
2274,2149,1131
2282,747,1135
2291,787,1141
2306,2104,1146
2285,297,1142
2286,340,1139
2292,865,1141
2277,1129,1133
2294,1952,1142
2302,122,1147
2287,565,1138
2289,1731,1139
2290,2010,1139
2288,1116,1139
2300,578,1145
2308,707,1146
2296,1456,1143
2284,2683,1139
2297,626,1145
2298,720,1148
2299,1910,1144
2295,423,1143
2303,1043,1147
2304,1267,1146
2293,1321,1140
2301,1604,1146
2327,1436,1158
2305,1801,1147
2313,1354,1150
2312,541,1148
2322,855,1159
2309,774,1149
2307,50,1148
2310,2465,1148
2317,1300,1156
2314,1631,1150
2315,1671,1150
2324,199,1158
2320,1004,1156
2318,1719,1154
2330,2303,1157
2321,265,1156
2333,315,1161
2319,507,1154
2325,557,1158
2316,1142,1154
2326,744,1159
2323,4,1158
2339,18,1163
2331,97,1159
2328,1555,1158
2332,280,1159
2335,652,1161
2336,1127,1161
2347,2019,1167
2345,223,1166
2349,339,1167
2334,589,1162
2338,1657,1163
2329,1764,1158
2340,1776,1164
2337,1894,1161
2343,2284,1164
2346,355,1166
2342,1180,1165
2351,2269,1168
2344,2665,1165
2348,37,1169
2353,622,1169
2341,136,1165
2352,2680,1169
2358,298,1173
2363,518,1172
2354,773,1169
2361,1275,1173
2356,2194,1170
2350,2212,1168
2360,1254,1173
2357,1870,1170
2359,1150,1172
2368,1164,1176
2371,1466,1177
2362,1829,1172
2370,375,1178
2355,1702,1170
2365,431,1175
2366,487,1178
2367,787,1177
2375,2351,1179
2364,2537,1174
2379,466,1183
2382,1082,1183
2381,755,1183
2377,1923,1181
2376,2476,1180
2378,448,1183
2374,1643,1182
2386,1964,1184
2392,2004,1188
2372,2303,1180
2373,1136,1180
2389,2555,1185
2394,285,1191
2380,670,1183
2383,1202,1183
2403,1406,1194
2369,1716,1177
2385,798,1184
2395,318,1190
2384,1588,1183
2401,1429,1193
2396,626,1191
2393,2227,1188
2407,142,1196
2391,715,1188
2413,908,1199
2387,1767,1185
2402,1903,1192
2388,50,1188
2390,2277,1186
2409,346,1197
2397,2255,1189
2399,580,1193
2406,2197,1194
2421,965,1200
2398,2645,1192
2404,508,1193
2400,1282,1191
2417,2339,1199
2424,85,1200
2414,1106,1199
2431,1338,1204
2416,1661,1198
2434,1977,1204
2426,2271,1202
2412,1613,1197
2411,703,1198
2415,1133,1199
2408,1731,1195
2405,1809,1193
2435,214,1206
2410,612,1199
2446,1444,1209
2418,2368,1198
2423,2682,1199
2425,495,1200
2419,690,1199
2430,520,1204
2420,747,1201
2437,2289,1205
2427,1357,1202
2433,1835,1204
2429,2307,1203
2422,1774,1201
2442,2084,1207
2443,2217,1208
2445,410,1208
2450,1252,1210
2428,1558,1202
2436,646,1205
2432,1640,1204
2457,394,1214
2453,1463,1212
2455,1912,1213
2464,243,1219
2438,541,1206
2449,794,1211
2440,1878,1207
2447,2172,1210
2444,2255,1208
2448,667,1212
2452,809,1210
2454,1498,1212
2439,1571,1207
2461,2069,1215
2441,2323,1206
2451,2574,1209
2471,1382,1222
2460,1094,1216
2468,113,1218
2456,2585,1213
2459,716,1213
2458,701,1214
2462,1779,1218
2473,2197,1223
2463,96,1219
2486,302,1226
2466,1754,1220
2469,285,1222
2465,1726,1219
2467,2658,1219
2478,319,1225
2487,1193,1225
2472,2097,1225
2475,461,1223
2482,1127,1225
2470,1174,1223
2480,525,1224
2477,1794,1224
2491,1958,1229
2474,2247,1223
2488,186,1227
2479,448,1224
2481,602,1225
2498,1227,1233
2483,2016,1225
2476,1706,1223
2485,2681,1224
2484,2270,1225
2517,275,1240
2492,1361,1230
2490,1639,1230
2499,1828,1231
2495,1812,1232
2489,477,1230
2519,1852,1241
2494,341,1232
2501,568,1234
2497,1101,1233
2518,1334,1242
2520,2026,1241
2500,30,1236
2496,2477,1232
2509,1401,1240
2493,2622,1231
2510,2259,1240
2505,2353,1237
2504,1555,1237
2507,1743,1238
2508,2303,1239
2512,124,1241
2503,491,1236
2515,2415,1240
2502,2504,1235
2506,1707,1239
2511,2658,1239
2525,1420,1249
2516,149,1242
2514,1975,1241
2513,519,1242
2523,353,1248
2521,1085,1246
2522,2371,1244
2530,1884,1251
2540,901,1257
2527,391,1249
2526,1797,1248
2536,664,1253
2547,1122,1256
2528,1108,1251
2524,2485,1248
2555,1306,1262
2548,2224,1258
2537,1377,1257
2529,1716,1251
2531,294,1251
2532,498,1254
2552,104,1260
2543,578,1258
2533,733,1255
2534,1691,1253
2563,1951,1263
2551,789,1260
2539,845,1258
2535,1740,1255
2567,2116,1265
2545,626,1258
2538,241,1257
2544,610,1258
2554,1618,1260
2549,2440,1258
2541,2499,1256
2569,468,1266
2546,750,1258
2565,1063,1265
2566,1234,1264
2542,49,1257
2550,147,1262
2559,320,1264
2553,1497,1260
2568,2130,1267
2561,1171,1263
2583,2024,1282
2560,552,1263
2562,1669,1263
2556,1770,1262
2557,2679,1261
2564,2470,1263
2572,533,1270
2577,1082,1276
2558,297,1265
2593,1432,1279
2573,2184,1272
2571,687,1269
2589,1335,1278
2578,1798,1273
2582,1831,1277
2574,2393,1271
2570,269,1269
2579,354,1276
2591,446,1279
2580,1151,1275
2592,1264,1278
2599,1961,1281
2575,2486,1272
2585,369,1277
2576,664,1273
2586,760,1276
2581,1283,1274
2597,1408,1280
2588,1882,1276
2595,570,1280
2610,998,1287
2601,1997,1283
2587,1465,1277
2584,2499,1276
2598,1752,1280
2607,1021,1287
2590,2165,1278
2613,300,1287
2616,1243,1289
2604,1769,1284
2594,2310,1278
2603,879,1284
2596,1182,1281
2611,1096,1287
2624,1545,1293
2608,1692,1286
2600,1711,1283
2605,689,1287
2602,2372,1284
2609,496,1288
2606,747,1286
2612,1670,1288
2640,1166,1300
2619,2546,1288
2617,1786,1290
2637,1980,1299
2618,2530,1291
2622,2561,1292
2623,540,1293
2614,1131,1288
2627,1280,1294
2625,1610,1293
2621,1629,1293
2615,2228,1289
2636,93,1298
2631,263,1296
2620,479,1293
2629,515,1294
2634,1386,1298
2633,1810,1298
2647,321,1301
2630,637,1295
2628,2307,1293
2648,767,1302
2641,1756,1301
2635,2129,1298
2646,6,1302
2626,1141,1294
2638,2150,1300
2645,2658,1302
2639,2320,1299
2632,1712,1298
2652,80,1308
2642,529,1303
2655,420,1309
2651,1454,1304
2650,392,1304
2673,1258,1316
2643,1643,1302
2644,1687,1303
2664,2090,1311
2669,911,1314
2653,2287,1307
2667,1734,1312
2663,2064,1311
2649,307,1308
2658,550,1310
2656,589,1308
2659,607,1310
2668,650,1314
2670,1113,1313
2657,2643,1309
2671,33,1315
2662,1411,1310
2654,2477,1308
2674,1442,1316
2661,1099,1311
2660,2353,1310
2699,978,1324
2672,1144,1316
2696,1281,1322
2676,1779,1315
2680,1926,1320
2681,2033,1318
2677,1071,1317
2665,1088,1319
2666,1594,1313
2679,1305,1319
2689,332,1321
2684,449,1320
2682,2565,1320
2701,1236,1326
2690,1426,1322
2691,1538,1321
2686,753,1320
2678,384,1319
2675,1642,1317
2683,207,1320
2697,1802,1323
2704,1952,1326
2688,1995,1320
2693,2612,1322
2709,1044,1326
2692,1754,1323
2705,1981,1325
2707,256,1329
2687,1607,1321
2725,1012,1335
2694,364,1323
2685,721,1321
2702,1484,1326
2698,2268,1321
2708,614,1328
2712,692,1329
2695,770,1323
2706,2347,1325
2700,2487,1324
2713,513,1329
2703,1708,1325
2723,1886,1334
2711,97,1328
2714,476,1331
2722,637,1336
2720,1058,1334
2715,2153,1332
2716,2252,1333
2719,558,1333
2717,162,1335
2727,1851,1337
2718,542,1334
2726,1579,1337
2710,1597,1328
2729,1629,1337
2721,1502,1333
2734,1766,1340
2736,2039,1339
2730,2273,1338
2724,2516,1335
2747,1120,1343
2731,408,1339
2740,503,1342
2735,2006,1338
2750,2108,1343
2728,2679,1336
2737,2558,1339
2739,336,1341
2751,354,1347
2738,2605,1339
2748,1441,1346
2741,1741,1342
2742,1789,1341
2744,446,1345
2755,773,1350
2752,379,1347
2753,671,1348
2732,1515,1338
2733,1600,1339
2743,100,1343
2746,528,1345
2773,877,1354
2767,940,1355
2768,1061,1356
2783,1130,1358
2770,1726,1353
2764,2092,1353
2774,2210,1355
2759,1095,1349
2763,1328,1352
2749,1909,1345
2745,2376,1344
2761,1030,1352
2754,695,1349
2762,1077,1353
2772,238,1358
2756,1311,1349
2757,1505,1350
2758,476,1351
2766,585,1353
2760,1609,1350
2771,1942,1353
2765,2681,1352
2769,1387,1354
2781,412,1359
2786,1146,1362
2778,2272,1356
2776,2000,1355
2777,2146,1357
2790,215,1364
2775,1596,1356
2814,1198,1370
2780,341,1359
2794,1101,1364
2785,552,1361
2824,1264,1373
2779,1478,1357
2792,486,1366
2793,706,1364
2801,996,1367
2816,1215,1373
2787,2509,1361
2788,2625,1362
2799,730,1367
2789,2407,1362
2784,2484,1360
2782,251,1361
2811,1171,1371
2807,2354,1371
2798,507,1367
2800,1577,1366
2805,2113,1368
2797,2525,1365
2826,323,1378
2795,430,1365
2830,827,1379
2820,1236,1375
2803,1470,1368
2806,528,1370
2810,654,1372
2802,1016,1369
2812,1354,1370
2821,1797,1374
2796,464,1365
2825,49,1377
2808,97,1371
2822,160,1376
2791,281,1365
2809,565,1371
2804,1752,1368
2818,2492,1372
2834,2384,1379
2813,79,1371
2823,376,1376
2837,1956,1381
2815,545,1374
2828,1726,1377
2819,910,1376
2841,762,1382
2831,1767,1379
2817,2278,1374
2852,1328,1386
2827,1063,1378
2855,1841,1385
2838,2576,1382
2846,1704,1384
2842,403,1383
2853,1432,1386
2829,2212,1378
2832,2447,1379
2833,249,1379
2836,699,1383
2843,585,1384
2867,670,1395
2840,743,1382
2857,787,1386
2844,1405,1384
2845,1637,1384
2847,2021,1385
2835,357,1382
2854,1601,1385
2849,193,1384
2848,2076,1384
2839,487,1384
2858,1004,1388
2859,1021,1387
2850,291,1386
2856,614,1387
2861,932,1389
2863,1737,1390
2860,208,1390
2851,1107,1387
2862,1122,1387
2864,986,1392
2872,419,1396
2866,548,1392
2865,1353,1390
2876,1551,1396
2869,1682,1394
2878,1908,1398
2879,1132,1399
2882,1805,1398
2884,267,1399
2880,1185,1399
2868,2323,1392
2870,4,1395
2873,517,1396
2885,846,1400
2871,346,1397
2874,729,1395
2877,1064,1397
2891,1750,1403
2883,2361,1399
2875,1338,1396
2886,629,1401
2907,1271,1410
2896,2094,1404
2887,1662,1402
2890,1706,1403
2892,2604,1402
2895,771,1405
2881,1370,1399
2898,1879,1406
2905,739,1410
2910,2207,1410
2899,2469,1408
2903,2561,1408
2888,2438,1402
2894,399,1403
2929,289,1417
2901,527,1409
2889,646,1403
2893,322,1404
2897,966,1405
2900,1161,1406
2902,1355,1409
2904,463,1409
2911,505,1413
2930,1968,1422
2915,2054,1412
2913,753,1412
2909,1721,1410
2918,1104,1414
2916,370,1413
2926,997,1417
2932,1078,1421
2908,1335,1411
2914,2008,1413
2921,333,1416
2906,919,1411
2912,569,1412
2938,9,1423
2924,102,1416
2917,725,1412
2960,1684,1431
2923,2682,1416
2922,1065,1417
2919,2418,1415
2925,483,1418
2931,830,1422
2933,1852,1422
2920,2534,1414
2927,958,1419
2952,1234,1428
2939,316,1425
2928,1027,1419
2935,1564,1423
2941,1146,1424
2936,1668,1422
2946,1767,1426
2954,220,1429
2950,1173,1427
2953,2307,1431
2948,420,1428
2942,1370,1426
2937,2074,1424
2945,1750,1428
2940,149,1425
2971,1206,1436
2964,1187,1433
2957,2172,1431
2947,385,1428
2934,468,1423
2959,928,1430
2956,1411,1431
2951,2611,1427
2943,2652,1425
2978,1301,1439
2944,1601,1426
2966,2342,1433
2949,724,1429
2973,983,1438
2958,2388,1430
2962,2668,1432
2969,754,1435
2955,779,1431
2970,857,1435
2965,2224,1432
2961,2409,1431
2963,905,1433
2976,2243,1437
2977,2481,1437
2984,1154,1441
2975,1616,1437
2981,1979,1441
2972,955,1438
2982,2281,1441
2967,2462,1433
2986,2506,1441
2979,1446,1439
2974,1531,1437
2983,103,1440
2968,370,1434
2980,819,1439
2997,2026,1446
2987,193,1442
2988,579,1442
2990,1347,1443
2999,546,1448
2995,1792,1446
2985,2012,1440
3001,487,1448
2992,278,1447
2994,887,1445
3011,2675,1450
2993,393,1445
3002,1051,1449
2991,1578,1443
2989,1593,1444
3003,1738,1450
2996,1873,1445
3018,2463,1452
3012,8,1453
3020,171,1453
3010,2219,1452
3007,620,1450
2998,913,1447
3009,1064,1451
3006,602,1450
3008,929,1450
3000,1366,1448
3019,2528,1452
3013,348,1450
3023,455,1452
3014,503,1452
3027,862,1457
3022,1265,1452
3031,1942,1459
3025,2590,1456
3030,1333,1459
3016,1473,1451
3004,2335,1451
3005,361,1451
3034,473,1459
3021,762,1452
3035,812,1458
3017,1557,1451
3028,1573,1458
3033,218,1458
3029,1075,1459
3026,644,1456
3037,373,1462
3024,2261,1456
3015,716,1453
3045,896,1466
3041,1626,1462
3036,1139,1460
3032,103,1460
3043,438,1463
3040,985,1465
3050,1647,1465
3049,933,1467
3053,2511,1471
3038,594,1461
3066,2237,1469
3047,150,1468
3062,267,1470
3048,561,1466
3044,827,1463
3051,2148,1465
3054,2554,1466
3057,2305,1467
3058,2398,1467
3060,1086,1470
3067,2279,1469
3046,2448,1463
3055,47,1468
3042,350,1466
3056,796,1468
3052,2427,1465
3059,333,1469
3039,755,1464
3082,1151,1479
3063,1368,1470
3070,2165,1471
3068,581,1473
3078,1111,1481
3061,1664,1469
3069,614,1471
3073,837,1473
3080,1892,1478
3071,391,1473
3064,1603,1470
3065,1702,1470
3072,453,1475
3077,2260,1476
3075,2344,1474
3074,852,1474
3096,2422,1484
3085,209,1480
3086,600,1480
3094,1851,1483
3098,2186,1483
3084,2446,1479
3076,2466,1474
3092,496,1484
3097,877,1483
3079,1130,1478
3083,1215,1478
3088,1564,1480
3091,427,1483
3095,2378,1483
3099,2639,1484
3089,819,1482
3087,1346,1480
3115,245,1492
3106,1250,1487
3103,1388,1487
3118,2113,1492
3081,864,1478
3109,993,1489
3102,1054,1484
3107,1450,1488
3090,2500,1481
3101,554,1485
3093,669,1482
3119,2205,1490
3104,2302,1488
3117,1325,1491
3108,2333,1488
3105,76,1487
3100,376,1486
3114,2142,1493
3112,339,1490
3122,513,1493
3113,842,1492
3110,1652,1489
3124,2168,1495
3116,569,1490
3126,760,1496
3120,2277,1493
3111,124,1489
3132,1072,1497
3125,1874,1495
3121,357,1493
3123,584,1494
3136,2040,1500
3130,675,1498
3135,711,1502
3149,900,1505
3131,963,1499
3128,1575,1497
3133,626,1499
3129,2508,1498
3143,1717,1504
3144,270,1503
3141,289,1504
3127,796,1496
3139,1627,1502
3145,1037,1506
3137,2443,1501
3140,2216,1504
3134,2386,1500
3153,148,1508
3151,1117,1508
3161,414,1513
3138,560,1503
3148,786,1506
3142,879,1504
3156,1643,1509
3147,2297,1506
3159,2590,1508
3154,473,1509
3158,2424,1509
3155,1182,1509
3157,1774,1510
3152,1987,1507
3173,2263,1513
3163,864,1509
3146,1306,1505
3150,1477,1505
3165,2472,1511
3160,385,1511
3164,1683,1510
3166,1955,1511
3168,219,1512
3175,348,1514
3180,744,1517
3162,805,1510
3192,2014,1522
3177,589,1515
3169,1160,1512
3171,1565,1513
3172,1665,1513
3191,1879,1520
3185,2092,1520
3167,2401,1512
3189,1132,1521
3174,2335,1513
3186,2233,1519
3176,573,1516
3181,1057,1517
3179,165,1517
3188,512,1521
3182,2574,1516
3178,2648,1517
3170,1391,1514
3184,1487,1519
3195,2623,1523
3201,297,1526
3183,874,1518
3198,2179,1525
3199,2208,1525
3194,2562,1523
3205,327,1529
3202,654,1527
3190,1531,1520
3197,1627,1524
3206,558,1529
3203,2445,1527
3200,88,1525
3196,268,1524
3187,428,1520
3215,543,1531
3210,985,1530
3207,698,1529
3193,1378,1523
3212,1708,1531
3229,34,1537
3220,1333,1534
3237,2147,1540
3217,597,1533
3216,864,1533
3204,2468,1528
3208,2587,1531
3218,880,1535
3211,1662,1530
3225,2250,1539
3209,800,1531
3223,1853,1538
3222,1448,1536
3213,1519,1533
3219,1749,1535
3236,2662,1542
3224,895,1540
3226,2681,1540
3221,1387,1535
3214,1535,1532
3228,2386,1541
3235,2107,1542
3243,2541,1545
3242,1615,1546
3232,1932,1542
3233,1948,1543
3230,576,1543
3252,302,1548
3253,417,1548
3244,787,1547
3245,1593,1545
3239,515,1544
3254,1691,1548
3234,1993,1543
3250,2070,1546
3240,680,1545
3256,619,1551
3231,1113,1543
3273,532,1557
3282,849,1557
3258,1031,1552
3227,1159,1541
3246,1892,1547
3248,769,1547
3247,2200,1546
3241,1066,1545
3251,2647,1548
3279,254,1559
3262,360,1553
3257,662,1552
3269,1264,1556
3255,2165,1551
3238,2213,1543
3260,99,1552
3268,1048,1555
3259,1645,1551
3277,1660,1557
3263,599,1554
3265,699,1553
3267,866,1556
3249,1397,1547
3278,2618,1558
3275,556,1560
3266,734,1554
3261,335,1553
3264,716,1552
3286,2425,1563
3276,1001,1558
3274,2007,1556
3272,230,1557
3287,922,1563
3270,1441,1556
3312,1570,1569
3271,1827,1556
3290,400,1564
3285,1075,1564
3284,2228,1560
3307,807,1566
3280,2257,1559
3291,1551,1566
3301,2059,1567
3281,44,1559
3283,1392,1561
3296,2111,1566
3293,2180,1565
3302,2359,1568
3305,759,1568
3299,1203,1568
3295,1601,1567
3298,987,1567
3288,2683,1563
3289,157,1565
3303,282,1569
3294,906,1565
3313,1768,1571
3297,481,1567
3330,1862,1580
3310,2147,1569
3300,1674,1566
3292,1964,1565
3319,676,1576
3318,2213,1576
3306,741,1570
3308,1640,1570
3315,2543,1571
3314,1976,1572
3311,501,1571
3309,1691,1570
3323,325,1578
3317,451,1575
3304,312,1569
3325,1055,1580
3316,263,1582
3320,821,1576
3322,1378,1577
3326,2079,1579
3335,1094,1584
3328,85,1583
3329,711,1581
3324,354,1579
3339,1939,1585
3321,233,1579
3337,610,1585
3334,305,1585
3338,1673,1586
3331,369,1583
3332,649,1582
3351,536,1592
3347,970,1587
3343,1595,1586
3327,928,1581
3363,2137,1595
3345,2516,1587
3336,66,1585
3366,578,1597
3342,596,1586
3349,834,1590
3333,949,1583
3362,2048,1593
3340,2200,1586
3341,399,1586
3352,1578,1594
3344,2096,1586
3365,2652,1595
3346,1435,1587
3369,1882,1596
3358,2155,1593
3364,2466,1596
3370,2610,1597
3356,782,1593
3376,2117,1600
3350,1003,1590
3373,1389,1598
3375,1815,1599
3353,201,1594
3354,343,1593
3361,732,1595
3381,1038,1603
3368,1518,1596
3382,1974,1602
3348,329,1593
3355,561,1593
3372,1344,1598
3377,662,1601
3367,1424,1597
3360,640,1596
3374,1538,1597
3357,1833,1594
3378,950,1602
3391,2249,1606
3359,127,1595
3371,491,1598
3394,886,1607
3414,1128,1614
3386,1296,1602
3379,1643,1601
3392,2269,1605
3383,238,1603
3384,471,1603
3385,809,1602
3395,1275,1606
3388,595,1606
3380,625,1601
3406,2175,1612
3400,15,1608
3398,2099,1609
3387,149,1604
3413,1020,1615
3389,1483,1606
3405,1617,1612
3417,260,1611
3390,1598,1605
3401,32,1611
3396,432,1609
3393,4,1607
3402,128,1610
3397,2069,1607
3412,95,1613
3403,347,1611
3408,366,1613
3422,401,1616
3409,557,1613
3415,1442,1614
3426,2212,1618
3407,284,1613
3404,746,1610
3410,787,1613
3430,1167,1618
3399,59,1610
3419,642,1614
3436,1048,1620
3411,1470,1612
3424,1553,1617
3425,1722,1619
3420,1771,1614
3423,1535,1619
3445,2532,1622
3418,457,1614
3427,619,1620
3431,2054,1621
3416,2306,1614
3421,196,1616
3449,1083,1623
3432,2632,1619
3439,503,1622
3428,681,1618
3429,917,1619
3444,1581,1622
3452,1881,1625
3433,735,1621
3442,859,1622
3456,212,1623
3434,771,1621
3453,2079,1626
3441,833,1622
3443,1309,1623
3446,140,1623
3435,1291,1622
3438,177,1623
3448,655,1623
3440,813,1623
3447,242,1624
3465,1623,1629
3457,1639,1627
3450,308,1625
3459,877,1630
3437,1417,1622
3479,2023,1638
3451,2480,1626
3471,994,1636
3458,1909,1629
3474,2044,1637
3461,668,1630
3470,845,1637
3464,1473,1631
3454,77,1629
3482,1100,1638
3472,1801,1636
3455,156,1628
3460,45,1631
3467,107,1632
3462,723,1631
3466,1766,1632
3468,327,1633
3488,1517,1640
3486,595,1639
3481,692,1638
3490,2193,1642
3485,283,1639
3476,642,1638
3463,753,1630
3469,785,1634
3477,892,1638
3496,1972,1642
3475,511,1638
3489,2117,1642
3478,1432,1638
3508,1567,1644
3480,2097,1638
3473,531,1637
3507,1072,1644
3484,212,1641
3498,364,1644
3483,135,1640
3487,232,1641
3492,930,1642
3494,1384,1643
3503,382,1646
3504,545,1645
3499,577,1643
3493,1164,1643
3516,1496,1651
3495,1852,1643
3510,2256,1646
3502,152,1644
3491,174,1642
3500,674,1645
3506,746,1648
3530,808,1655
3501,1483,1644
3497,120,1645
3505,657,1647
3524,2166,1653
3525,2552,1653
3511,42,1648
3514,334,1650
3519,1006,1651
3522,1534,1653
3513,1551,1645
3509,1613,1645
3517,1874,1651
3520,2076,1652
3523,1660,1653
3515,767,1649
3512,1029,1649
3538,7,1660
3539,951,1659
3536,1679,1657
3537,2672,1656
3518,409,1652
3548,865,1662
3531,1330,1655
3521,1419,1654
3545,1947,1663
3526,65,1655
3542,514,1659
3534,1310,1657
3535,1457,1657
3540,2642,1658
3527,173,1655
3543,607,1660
3532,2594,1656
3533,293,1658
3529,227,1656
3528,270,1655
3549,1085,1662
3556,929,1665
3551,1772,1664
3554,632,1664
3559,1064,1667
3576,1859,1672
3552,1915,1665
3546,146,1663
3553,257,1664
3550,1548,1666
3566,2063,1670
3547,398,1663
3541,450,1660
3544,469,1661
3555,666,1667
3563,768,1670
3583,824,1676
3564,1178,1669
3565,1710,1670
3557,534,1667
3558,555,1669
3560,1399,1669
3567,2018,1671
3584,2182,1674
3577,30,1673
3578,197,1673
3580,1973,1673
3581,215,1676
3575,1618,1672
3568,2038,1670
3591,2124,1677
3562,168,1669
3590,2096,1678
3561,71,1670
3570,330,1672
3571,474,1672
3586,678,1676
3592,1518,1678
3599,1657,1682
3587,1800,1676
3569,237,1671
3582,507,1675
3585,586,1680
3574,1323,1672
3573,884,1672
3579,1340,1672
3572,598,1673
3603,728,1684
3589,1462,1677
3608,1020,1685
3606,2159,1685
3607,2347,1683
3594,488,1681
3609,1585,1685
3596,321,1683
3588,798,1677
