CELL_ID,SIZE
16,0.358649701048772
17,0.3818156325477459
18,0.67157089695751
3,0.25595271968777605
4,0.25937155307683896
7,0.2644349415748308
8,0.3112406678514133
32,0.5451882970272462
5,0.3008924606240931
33,0.6215835856173036
27,0.7331667800538927
13,0.6152121202761988
9,0.42277366526459065
10,0.48527912315494365
36,0.6985935046537705
6,0.3710427021293568
19,0.6999568330709455
20,0.6548627678966538
1,0.0
29,0.6020917623160053
14,0.5334396506733547
24,0.6888908099344135
15,0.45643230437792476
25,0.558622423368587
11,0.3126931029743985
21,0.4269145052641097
2,0.13999364194270836
12,0.45073415992482485
28,0.48614156434326067
22,0.4410152984943396
26,0.4269145052641097
39,0.6464501237000327
41,0.6099069685075653
23,0.43201925025512394
34,0.4904206132634874
30,0.3686006887653326
37,0.6163796637932659
31,0.46388140394192384
38,0.4895691866617886
42,0.5702000256748843
43,0.5189280044095416
52,0.5833250807531609
44,0.4468805524577994
49,0.6020917623160053
46,0.6272720058020328
51,0.7868878904827623
40,0.31986183804805296
35,0.31413923684059775
48,0.6033060927421721
63,0.8680480309958423
50,0.47564200865680356
56,0.674030932723384
47,0.36614065299945836
45,0.39339086967235587
66,0.8331408225026538
54,0.5990364399779784
55,0.5349310774716617
62,0.5761703345303945
60,0.5668363913475633
65,0.6204341591909985
58,0.47829806520652934
53,0.25595271968777605
64,0.585250013917789
59,0.3038820172850132
75,0.6730490959801317
61,0.4459101490553132
69,0.7008626307297788
57,0.20399592945218123
67,0.5909590021820558
72,0.5371557798342262
74,0.3770705939404551
73,0.48785978120614865
71,0.5654813759315068
78,0.5890668495137875
83,0.5695300086988763
84,0.6122752437154805
77,0.5990364399779784
82,0.4912698706230871
89,0.7031164143891268
80,0.6300802223551166
68,0.19791673360225412
76,0.4400276434507872
70,0.21968509973817638
91,0.6272720058020328
79,0.4078617006507936
92,0.7576934585518451
81,0.5204856396426724
87,0.5400991396503168
96,0.5903294772860997
86,0.543742163161047
109,0.8062317396734905
85,0.49464542689573027
108,0.6506829848124086
90,0.6008729919149683
94,0.6311969179835438
100,0.5487764192229658
88,0.3170128178552334
104,0.7448638866576495
105,0.6334191484362736
97,0.4196339246257601
95,0.5319415208107415
98,0.4299867236324178
93,0.32826564449688495
102,0.6002619315544147
103,0.5408309365047955
99,0.1854152684494359
101,0.3624162194667499
111,0.5668363913475633
107,0.5695300086988763
106,0.3509865283072058
115,0.7298664230596555
114,0.6660940498254778
113,0.48005708424014387
110,0.3226867137117105
116,0.5378940599440772
122,0.6421628191525635
112,0.38533060360661747
118,0.560005551217524
132,0.6813039485215974
119,0.5641208298249575
117,0.4269145052641097
121,0.6533014847925115
124,0.6227290621168308
120,0.4488129250192416
138,0.8851321006322447
123,0.5070077831165088
129,0.5807410884850551
125,0.5408309365047955
126,0.45169064073414233
134,0.6045160154256983
127,0.434039458459021
130,0.5386307084943448
143,0.4774150624826703
146,0.8175762148749562
135,0.6564167722652575
128,0.4912698706230871
139,0.560694968905544
131,0.4089492491957323
145,0.5996497489519808
148,0.6399983093823808
142,0.5884337375792367
140,0.694008379630942
133,0.41003326099119136
137,0.45264438482781966
144,0.525115343696228
136,0.3770705939404551
154,0.6764729460874085
147,0.4971548490359939
160,0.7576934585518451
161,0.6893593038039919
141,0.2743366597128028
151,0.3599099419954073
153,0.43100453612804807
149,0.35227602056651247
150,0.3509865283072058
162,0.7507567920472473
171,0.6779296126444478
152,0.3710427021293568
155,0.41003326099119136
156,0.39339086967235587
159,0.43604749666014797
166,0.518146448756457
157,0.4196339246257601
172,0.7119821852288822
165,0.5197077318605988
170,0.656933167927534
158,0.36614065299945836
168,0.6334191484362736
169,0.5781369085727904
163,0.5800919483902565
164,0.24724900501988087
176,0.6710767036374357
167,0.40457760183645625
186,0.8207478214220689
190,0.6255756492995422
179,0.5134182370924713
183,0.6215835856173036
173,0.24011860835944146
174,0.4299867236324178
178,0.47475193247151076
181,0.3818156325477459
177,0.3038820172850132
175,0.09859684853224711
188,0.45264438482781966
184,0.46845394935152357
182,0.3226867137117105
195,0.7396710514617532
198,0.5984220004798821
180,0.3599099419954073
185,0.4400276434507872
187,0.5078158643203444
207,0.7132919446088453
191,0.5516193646721392
196,0.6181233469324502
197,0.5774826721835075
193,0.5654813759315068
192,0.4693609793896438
202,0.6244399298590041
204,0.5807410884850551
189,0.2059979374722518
194,0.4629593194442935
206,0.7319329723528304
199,0.49296192163370733
212,0.7235887736152913
209,0.65434315230689
205,0.5150017713453373
208,0.43604749666014797
201,0.3794515564445818
211,0.5102284200870878
200,0.15891124747352472
217,0.6140404729070505
224,0.6769592092419616
203,0.1958654450774612
210,0.2490080240534954
213,0.3782632010564164
214,0.5053857198994512
216,0.5110287405996005
221,0.3864940719198738
218,0.4738594732146053
223,0.47475193247151076
219,0.34446316290917345
215,0.32409022455715836
220,0.3573846773925882
222,0.31557912388876996
226,0.49380473708482686
229,0.4592452605932129
237,0.7995715114433294
232,0.6779296126444478
230,0.5613829636458277
225,0.4818068695355251
227,0.5012956890355129
231,0.623300327609409
228,0.37587370456354563
234,0.5826809581694764
233,0.4299867236324178
235,0.420683794260059
246,0.7711481998369653
240,0.47829806520652934
245,0.5781369085727904
254,0.8835671525308421
236,0.3806356903127046
243,0.4289657937889026
239,0.4979871424355231
244,0.4439608257611723
252,0.6784137570045529
242,0.3734669552390499
238,0.4023700882496251
241,0.30831667249380096
247,0.5235792426674966
249,0.5157907263487592
258,0.6522565518573877
248,0.4410152984943396
265,0.7511459728659267
251,0.4693609793896438
253,0.5110287405996005
263,0.6865384124977473
262,0.6204341591909985
266,0.5774826721835075
250,0.4023700882496251
255,0.3734669552390499
261,0.4818068695355251
264,0.4143343959364942
257,0.29938756717258413
260,0.22349466501271711
256,0.23649538428047379
269,0.434039458459021
259,0.2215953246411715
268,0.4012608248854003
267,0.45169064073414233
271,0.45169064073414233
281,0.674520768716504
277,0.5627547076941966
275,0.5884337375792367
276,0.45643230437792476
283,0.6584775722346968
272,0.3599099419954073
280,0.5466281840754185
270,0.1768126404641451
274,0.3956584521132734
278,0.3967864847746867
289,0.6350761526769473
273,0.34314302917047446
288,0.6874813645645732
285,0.5572335324703049
282,0.43903705332106807
279,0.24011860835944146
294,0.5877994208638745
292,0.7265330619481277
284,0.5110287405996005
286,0.4380435106083554
297,0.47475193247151076
295,0.5681859208562301
293,0.6345247326449384
305,0.7985608992492894
302,0.6350761526769473
287,0.23466889569226504
296,0.4175242129418777
290,0.33375273684824247
306,0.6605257097588103
291,0.18753167767565562
299,0.4720673542024783
301,0.5189280044095416
312,0.8316166619443569
298,0.2917594692280551
304,0.5197077318605988
303,0.3483924814931874
300,0.3226867137117105
309,0.5648017970348906
317,0.6564167722652575
308,0.37587370456354563
307,0.358649701048772
311,0.29938756717258413
314,0.4175242129418777
315,0.42173036759494814
319,0.6255756492995422
316,0.6981378199165927
310,0.33102048111351606
326,0.6399983093823808
313,0.4132643040597446
330,0.69169194686654
331,0.7791109382285303
318,0.45831024361734346
336,0.6122752437154805
332,0.7644887108600033
320,0.36116543626056635
334,0.6464501237000327
341,0.7111061444267923
325,0.3722570325555239
