region_id,cell_id,pseudotime
UPMC_c001_v001_r001_reg001,3370,1.2182965184225472
UPMC_c001_v001_r001_reg001,2834,17.78178760438448
UPMC_c001_v001_r001_reg001,3493,7.520783245740965
UPMC_c001_v001_r001_reg001,1841,2.3105653598208797
UPMC_c001_v001_r001_reg001,2680,7.3845665656620865
UPMC_c001_v001_r001_reg001,2807,17.764750728723346
UPMC_c001_v001_r001_reg001,3780,7.469240267943755
UPMC_c001_v001_r001_reg001,2692,8.372807111334257
UPMC_c001_v001_r001_reg001,3073,7.469240267943755
UPMC_c001_v001_r001_reg001,1011,7.589563000776119
UPMC_c001_v001_r001_reg001,1071,17.93533672400938
UPMC_c001_v001_r001_reg001,357,7.488695706586687
UPMC_c001_v001_r001_reg001,1737,7.472151997539179
UPMC_c001_v001_r001_reg001,682,3.960542822635043
UPMC_c001_v001_r001_reg001,157,5.442811566485493
UPMC_c001_v001_r001_reg001,1958,0.5226011752996104
UPMC_c001_v001_r001_reg001,3187,0.04219737688636346
UPMC_c001_v001_r001_reg001,770,2.454898118212046
UPMC_c001_v001_r001_reg001,2141,7.413059509902854
UPMC_c001_v001_r001_reg001,2551,7.368560514902913
UPMC_c001_v001_r001_reg001,2588,8.705449625231804
UPMC_c001_v001_r001_reg001,2693,18.97759421169318
UPMC_c001_v001_r001_reg001,1304,18.704630924318398
UPMC_c001_v001_r001_reg001,2231,18.57672970748099
UPMC_c001_v001_r001_reg001,317,7.434566054267295
UPMC_c001_v001_r001_reg001,2771,7.368305881915485
UPMC_c001_v001_r001_reg001,2062,1.2676947250717776
UPMC_c001_v001_r001_reg001,291,1.5841186132768215
UPMC_c001_v001_r001_reg001,1241,7.19158239167323
UPMC_c001_v001_r001_reg001,1474,5.685397993497466
UPMC_c001_v001_r001_reg001,4100,7.472151997539179
UPMC_c001_v001_r001_reg001,2706,6.657875575681498
UPMC_c001_v001_r001_reg001,1514,7.434566054267295
UPMC_c001_v001_r001_reg001,3540,7.12664456842629
UPMC_c001_v001_r001_reg001,1573,0.34110501460892517
UPMC_c001_v001_r001_reg001,1349,7.1978362000090765
UPMC_c001_v001_r001_reg001,3023,13.453327501908655
UPMC_c001_v001_r001_reg001,3655,0.14674314251536597
UPMC_c001_v001_r001_reg001,3488,7.599423920310187
UPMC_c001_v001_r001_reg001,921,2.2023351007486225
UPMC_c001_v001_r001_reg001,1278,18.867495033489963
UPMC_c001_v001_r001_reg001,2199,0.07690491356153796
UPMC_c001_v001_r001_reg001,3442,1.7250039984043124
UPMC_c001_v001_r001_reg001,3000,8.35592683415143
UPMC_c001_v001_r001_reg001,2535,19.423039386821383
UPMC_c001_v001_r001_reg001,1594,3.073550474978997
UPMC_c001_v001_r001_reg001,1511,7.613627084546772
UPMC_c001_v001_r001_reg001,1006,7.808833698251704
UPMC_c001_v001_r001_reg001,3080,7.311803109667993
UPMC_c001_v001_r001_reg001,2805,3.980220015238279
UPMC_c001_v001_r001_reg001,1634,7.424134317835471
UPMC_c001_v001_r001_reg001,882,6.388617191451195
UPMC_c001_v001_r001_reg001,1289,3.282714719323608
UPMC_c001_v001_r001_reg001,1925,2.7714242185433116
UPMC_c001_v001_r001_reg001,1323,7.913252946602048
UPMC_c001_v001_r001_reg001,2192,18.912405953546134
UPMC_c001_v001_r001_reg001,3352,19.146670636433164
UPMC_c001_v001_r001_reg001,1417,7.638972474271682
UPMC_c001_v001_r001_reg001,2610,7.526399266890501
UPMC_c001_v001_r001_reg001,1604,3.2668410221700515
UPMC_c001_v001_r001_reg001,1788,7.434566054267295
UPMC_c001_v001_r001_reg001,275,0.6443582329164357
UPMC_c001_v001_r001_reg001,3204,1.1259473654001009
UPMC_c001_v001_r001_reg001,3125,7.34597961711246
UPMC_c001_v001_r001_reg001,4115,7.472151997539179
UPMC_c001_v001_r001_reg001,2705,7.256188754277702
UPMC_c001_v001_r001_reg001,1490,0.13169199093766712
UPMC_c001_v001_r001_reg001,1339,7.19158239167323
UPMC_c001_v001_r001_reg001,2980,7.472151997539179
UPMC_c001_v001_r001_reg001,2036,7.526399266890501
UPMC_c001_v001_r001_reg001,791,0.44722187525206114
UPMC_c001_v001_r001_reg001,2442,2.235907858442268
UPMC_c001_v001_r001_reg001,1992,0.4033985474483184
UPMC_c001_v001_r001_reg001,1510,7.533930993466232
UPMC_c001_v001_r001_reg001,310,7.490147817335507
UPMC_c001_v001_r001_reg001,806,0.2059848818188373
UPMC_c001_v001_r001_reg001,527,17.7291578470736
UPMC_c001_v001_r001_reg001,98,3.380799051275501
UPMC_c001_v001_r001_reg001,4092,3.1693868961178886
UPMC_c001_v001_r001_reg001,1473,10.30425685058552
UPMC_c001_v001_r001_reg001,4077,7.411965732142791
UPMC_c001_v001_r001_reg001,2377,0.9726151354395196
UPMC_c001_v001_r001_reg001,2292,7.472151997539179
UPMC_c001_v001_r001_reg001,3317,13.331315625895382
UPMC_c001_v001_r001_reg001,2928,7.472151997539179
UPMC_c001_v001_r001_reg001,4017,8.030064031801725
UPMC_c001_v001_r001_reg001,1308,7.395094144426555
UPMC_c001_v001_r001_reg001,1775,3.2157293093123442
UPMC_c001_v001_r001_reg001,2715,4.158492105818883
UPMC_c001_v001_r001_reg001,3109,7.5168943321151005
UPMC_c001_v001_r001_reg001,559,10.109091354031838
UPMC_c001_v001_r001_reg001,581,17.776806748073515
UPMC_c001_v001_r001_reg001,3477,3.389394774789666
UPMC_c001_v001_r001_reg001,1457,4.112975356500586
UPMC_c001_v001_r001_reg001,3181,9.847984470410642
UPMC_c001_v001_r001_reg001,2742,8.522493003790174
UPMC_c001_v001_r001_reg001,4293,7.371154275099011
UPMC_c001_v001_r001_reg001,1999,2.0965709441431746
UPMC_c001_v001_r001_reg001,2303,7.434566054267295
UPMC_c001_v001_r001_reg001,2830,7.469240267943755
UPMC_c001_v001_r001_reg001,2813,0.12232604248666351
UPMC_c001_v001_r001_reg001,3958,7.23613760369454
UPMC_c001_v001_r001_reg001,1100,13.453327501908655
UPMC_c001_v001_r001_reg001,2106,10.171811078415633
UPMC_c001_v001_r001_reg001,3563,2.605044876560212
UPMC_c001_v001_r001_reg001,4244,7.526399266890501
UPMC_c001_v001_r001_reg001,2041,8.347166738007157
UPMC_c001_v001_r001_reg001,2372,19.201310112022934
UPMC_c001_v001_r001_reg001,3937,4.436277444770872
UPMC_c001_v001_r001_reg001,3838,2.2781742315112923
UPMC_c001_v001_r001_reg001,3234,7.73092680287011
UPMC_c001_v001_r001_reg001,486,6.464345050726494
UPMC_c001_v001_r001_reg001,151,7.275051667912608
UPMC_c001_v001_r001_reg001,1003,7.526399266890501
UPMC_c001_v001_r001_reg001,3589,19.569122575971047
UPMC_c001_v001_r001_reg001,696,7.323415514973826
UPMC_c001_v001_r001_reg001,1249,2.9891248457426634
UPMC_c001_v001_r001_reg001,3664,0.49476496700051725
UPMC_c001_v001_r001_reg001,1262,7.819383411269786
UPMC_c001_v001_r001_reg001,1517,8.563358179049658
UPMC_c001_v001_r001_reg001,1829,6.739465804632727
UPMC_c001_v001_r001_reg001,2667,18.816071008673006
UPMC_c001_v001_r001_reg001,2751,0.011552168158646497
UPMC_c001_v001_r001_reg001,1447,7.6240943066278115
UPMC_c001_v001_r001_reg001,3723,4.498075295367787
UPMC_c001_v001_r001_reg001,2857,7.469240267943755
UPMC_c001_v001_r001_reg001,2945,10.171811078415633
UPMC_c001_v001_r001_reg001,747,7.6728398104876545
UPMC_c001_v001_r001_reg001,3465,8.00560626203941
UPMC_c001_v001_r001_reg001,1279,18.87226476828193
UPMC_c001_v001_r001_reg001,1316,3.391966484479445
UPMC_c001_v001_r001_reg001,1397,7.394230850582453
UPMC_c001_v001_r001_reg001,3056,2.911131622886371
UPMC_c001_v001_r001_reg001,3424,18.548261994215594
UPMC_c001_v001_r001_reg001,1008,9.956307400564889
UPMC_c001_v001_r001_reg001,2767,7.472151997539179
UPMC_c001_v001_r001_reg001,1588,10.180239567916523
UPMC_c001_v001_r001_reg001,633,3.8723211192969247
UPMC_c001_v001_r001_reg001,3661,2.301764404550905
UPMC_c001_v001_r001_reg001,1315,0.6614655493730369
UPMC_c001_v001_r001_reg001,56,5.435029691284216
UPMC_c001_v001_r001_reg001,2519,1.5337981353916033
UPMC_c001_v001_r001_reg001,3692,0.4630230030977054
UPMC_c001_v001_r001_reg001,3227,7.472151997539179
UPMC_c001_v001_r001_reg001,4044,4.077498061975978
UPMC_c001_v001_r001_reg001,3320,7.373276075470357
UPMC_c001_v001_r001_reg001,2242,7.454720527209097
UPMC_c001_v001_r001_reg001,1691,0.3067883930480574
UPMC_c001_v001_r001_reg001,2434,17.769724727117918
UPMC_c001_v001_r001_reg001,2783,18.673113370403172
UPMC_c001_v001_r001_reg001,1371,0.4963354683738334
UPMC_c001_v001_r001_reg001,2985,4.223050116451889
UPMC_c001_v001_r001_reg001,1553,0.24883323343769495
UPMC_c001_v001_r001_reg001,1630,10.271784432791776
UPMC_c001_v001_r001_reg001,969,7.620975096793872
UPMC_c001_v001_r001_reg001,2867,13.453327501908655
UPMC_c001_v001_r001_reg001,4073,3.126962878583158
UPMC_c001_v001_r001_reg001,2216,0.8216483866372591
UPMC_c001_v001_r001_reg001,1055,10.319560021143017
UPMC_c001_v001_r001_reg001,2697,8.57868162169669
UPMC_c001_v001_r001_reg001,3826,0.5900102754566059
UPMC_c001_v001_r001_reg001,2175,0.21836860608977549
UPMC_c001_v001_r001_reg001,1562,17.925802072461845
UPMC_c001_v001_r001_reg001,1892,7.472151997539179
UPMC_c001_v001_r001_reg001,2274,18.84579583680713
UPMC_c001_v001_r001_reg001,4140,7.200760466087522
UPMC_c001_v001_r001_reg001,2477,20.10088652251189
UPMC_c001_v001_r001_reg001,478,7.34597961711246
UPMC_c001_v001_r001_reg001,3570,1.1117631350491604
UPMC_c001_v001_r001_reg001,3870,2.801457376924365
UPMC_c001_v001_r001_reg001,2960,18.909399356593674
UPMC_c001_v001_r001_reg001,247,7.568233137833656
UPMC_c001_v001_r001_reg001,1178,3.928265509349727
UPMC_c001_v001_r001_reg001,3495,7.526399266890501
UPMC_c001_v001_r001_reg001,2831,4.125573292564093
UPMC_c001_v001_r001_reg001,850,7.398267778486001
UPMC_c001_v001_r001_reg001,284,7.502098629329448
UPMC_c001_v001_r001_reg001,1357,3.3360452315731033
UPMC_c001_v001_r001_reg001,2508,19.03885697093225
UPMC_c001_v001_r001_reg001,1346,3.9459783021028954
UPMC_c001_v001_r001_reg001,2127,3.130146167633774
UPMC_c001_v001_r001_reg001,901,1.4932371233792712
UPMC_c001_v001_r001_reg001,1766,7.4338098032527835
UPMC_c001_v001_r001_reg001,1155,7.9268382071517465
UPMC_c001_v001_r001_reg001,1523,9.13568937696694
UPMC_c001_v001_r001_reg001,1403,3.1730256841375697
UPMC_c001_v001_r001_reg001,2503,7.582509705884671
UPMC_c001_v001_r001_reg001,1097,7.141657009558123
UPMC_c001_v001_r001_reg001,1769,1.579702257145549
UPMC_c001_v001_r001_reg001,3058,4.185445737435634
UPMC_c001_v001_r001_reg001,3093,9.889993354993656
UPMC_c001_v001_r001_reg001,2972,7.469240267943755
UPMC_c001_v001_r001_reg001,1329,3.1897637333204027
UPMC_c001_v001_r001_reg001,2265,18.854934306603898
UPMC_c001_v001_r001_reg001,3148,7.526399266890501
UPMC_c001_v001_r001_reg001,1210,18.693205447220837
UPMC_c001_v001_r001_reg001,1095,18.938240053488137
UPMC_c001_v001_r001_reg001,3676,7.387193913457635
UPMC_c001_v001_r001_reg001,1595,7.371003520319862
UPMC_c001_v001_r001_reg001,1730,1.5545130025924072
UPMC_c001_v001_r001_reg001,1159,3.4164477685351082
UPMC_c001_v001_r001_reg001,3031,7.222772660242117
UPMC_c001_v001_r001_reg001,405,0.09530110848527472
UPMC_c001_v001_r001_reg001,2250,1.5950737904311785
UPMC_c001_v001_r001_reg001,3516,19.631065671626114
UPMC_c001_v001_r001_reg001,2997,4.214847610249468
UPMC_c001_v001_r001_reg001,355,13.266225015242643
UPMC_c001_v001_r001_reg001,2491,17.77582944473531
UPMC_c001_v001_r001_reg001,768,7.491864615866353
UPMC_c001_v001_r001_reg001,1847,6.778125748046957
UPMC_c001_v001_r001_reg001,3008,7.45020788475835
UPMC_c001_v001_r001_reg001,720,7.472151997539179
UPMC_c001_v001_r001_reg001,1343,2.853729088885698
UPMC_c001_v001_r001_reg001,1207,18.880202698004556
UPMC_c001_v001_r001_reg001,2898,7.857068943847679
UPMC_c001_v001_r001_reg001,1579,10.277310457203404
UPMC_c001_v001_r001_reg001,2583,4.210404190832638
UPMC_c001_v001_r001_reg001,3859,13.722672883383808
UPMC_c001_v001_r001_reg001,415,2.7150552357598876
UPMC_c001_v001_r001_reg001,1526,7.424134317835471
UPMC_c001_v001_r001_reg001,2109,0.7878739097581622
UPMC_c001_v001_r001_reg001,1402,0.45623013262291323
UPMC_c001_v001_r001_reg001,2433,19.452678624134368
UPMC_c001_v001_r001_reg001,1739,0.506713853686755
UPMC_c001_v001_r001_reg001,2837,7.469240267943755
UPMC_c001_v001_r001_reg001,3081,7.469240267943755
UPMC_c001_v001_r001_reg001,2004,0.3863793459783987
UPMC_c001_v001_r001_reg001,3082,7.413059509902854
UPMC_c001_v001_r001_reg001,2946,1.030337891152188
UPMC_c001_v001_r001_reg001,2861,7.472151997539179
UPMC_c001_v001_r001_reg001,105,5.410337705023152
UPMC_c001_v001_r001_reg001,1776,1.5619643512466617
UPMC_c001_v001_r001_reg001,1123,7.404162462553839
UPMC_c001_v001_r001_reg001,2244,10.316497614364309
UPMC_c001_v001_r001_reg001,3743,13.339125076853378
UPMC_c001_v001_r001_reg001,2455,17.776346892380687
UPMC_c001_v001_r001_reg001,2933,4.138529018447318
UPMC_c001_v001_r001_reg001,263,2.3370465991704714
UPMC_c001_v001_r001_reg001,3789,7.0918948336724945
UPMC_c001_v001_r001_reg001,2452,7.526399266890501
UPMC_c001_v001_r001_reg001,1022,3.8874886369896626
UPMC_c001_v001_r001_reg001,3583,4.07806317789961
UPMC_c001_v001_r001_reg001,2720,7.469240267943755
UPMC_c001_v001_r001_reg001,1522,9.140716641037477
UPMC_c001_v001_r001_reg001,615,7.420440116766381
UPMC_c001_v001_r001_reg001,1099,7.921915508705383
UPMC_c001_v001_r001_reg001,2258,19.01955718474484
UPMC_c001_v001_r001_reg001,2294,8.023860666983719
UPMC_c001_v001_r001_reg001,839,0.6166867862919424
UPMC_c001_v001_r001_reg001,1268,3.3444776597172017
UPMC_c001_v001_r001_reg004,21885,6.5671358416539505
UPMC_c001_v001_r001_reg004,17621,2.3720528298000736
UPMC_c001_v001_r001_reg004,17907,0.4873175007929304
UPMC_c001_v001_r001_reg004,22773,2.158859460148659
UPMC_c001_v001_r001_reg004,19112,6.788441853089651
UPMC_c001_v001_r001_reg004,20572,2.7765549503113705
UPMC_c001_v001_r001_reg004,21446,5.924831314737272
UPMC_c001_v001_r001_reg004,22135,8.971659834935314
UPMC_c001_v001_r001_reg004,16822,7.946957371457921
UPMC_c001_v001_r001_reg004,17801,4.785257744206438
UPMC_c001_v001_r001_reg004,16582,6.331964315847295
UPMC_c001_v001_r001_reg004,17035,4.8413657064295705
UPMC_c001_v001_r001_reg004,21956,5.423502845192721
UPMC_c001_v001_r001_reg004,19031,6.623570081866171
UPMC_c001_v001_r001_reg004,21257,4.591704212098544
UPMC_c001_v001_r001_reg004,21742,3.9025425902128994
UPMC_c001_v001_r001_reg004,18128,6.160341579580966
UPMC_c001_v001_r001_reg004,21264,4.524143905606292
UPMC_c001_v001_r001_reg004,17454,18.960022914398877
UPMC_c001_v001_r001_reg004,17940,6.767560486434094
UPMC_c001_v001_r001_reg004,18922,6.6892552999978365
UPMC_c001_v001_r001_reg004,20367,6.346837031612244
UPMC_c001_v001_r001_reg004,17252,7.23613760369454
UPMC_c001_v001_r001_reg004,17231,2.084687215789613
UPMC_c001_v001_r001_reg004,17400,5.1732444984723385
UPMC_c001_v001_r001_reg004,18115,4.407115800068417
UPMC_c001_v001_r001_reg004,16281,4.792571116675576
UPMC_c001_v001_r001_reg004,18158,4.031879063336616
UPMC_c001_v001_r001_reg004,18442,4.8047396900543555
UPMC_c001_v001_r001_reg004,18965,6.786702284088962
UPMC_c001_v001_r001_reg004,17779,6.5207453949705805
UPMC_c001_v001_r001_reg004,20655,9.137939798728562
UPMC_c001_v001_r001_reg004,20932,8.841981964637373
UPMC_c001_v001_r001_reg004,19469,2.494837947132411
UPMC_c001_v001_r001_reg004,19898,4.1103411193017285
UPMC_c001_v001_r001_reg004,20481,4.783936281253912
UPMC_c001_v001_r001_reg004,18963,5.427284432940365
UPMC_c001_v001_r001_reg004,20263,6.543632152023235
UPMC_c001_v001_r001_reg004,16771,6.201589816083157
UPMC_c001_v001_r001_reg004,20415,2.0119468702271046
UPMC_c001_v001_r001_reg004,19336,2.5327618345453997
UPMC_c001_v001_r001_reg004,20538,4.682292856659137
UPMC_c001_v001_r001_reg004,19739,0.9092324742477127
UPMC_c001_v001_r001_reg004,19893,1.6470056418711043
UPMC_c001_v001_r001_reg004,20216,4.106897812985961
UPMC_c001_v001_r001_reg004,18712,4.9906847890639465
UPMC_c001_v001_r001_reg004,16957,4.7317463914402484
UPMC_c001_v001_r001_reg004,22182,5.82643259163249
UPMC_c001_v001_r001_reg004,16633,5.93172600039876
UPMC_c001_v001_r001_reg004,17128,5.79585705482295
UPMC_c001_v001_r001_reg004,17177,5.834353791577916
UPMC_c001_v001_r001_reg004,19179,6.644634141934426
UPMC_c001_v001_r001_reg004,19369,2.2841666796439344
UPMC_c001_v001_r001_reg004,21433,0.7558924141254628
UPMC_c001_v001_r001_reg004,16882,4.890293076671539
UPMC_c001_v001_r001_reg004,21067,6.79564888572848
UPMC_c001_v001_r001_reg004,22413,0.5479675838533414
UPMC_c001_v001_r001_reg004,19232,6.05281454671209
UPMC_c001_v001_r001_reg004,17655,6.754019243223489
UPMC_c001_v001_r001_reg004,21036,3.3455125176767595
UPMC_c001_v001_r001_reg004,21370,5.68785653396895
UPMC_c001_v001_r001_reg004,21128,18.203205759922707
UPMC_c001_v001_r001_reg004,21035,8.780283883325497
UPMC_c001_v001_r001_reg004,17153,2.2480920213934823
UPMC_c001_v001_r001_reg004,17807,4.165138604466227
UPMC_c001_v001_r001_reg004,17266,5.079207779170987
UPMC_c001_v001_r001_reg004,18696,3.540009964621853
UPMC_c001_v001_r001_reg004,16532,4.74947592483461
UPMC_c001_v001_r001_reg004,18664,4.732753296745766
UPMC_c001_v001_r001_reg004,19610,2.449275296828477
UPMC_c001_v001_r001_reg004,16124,3.104092338581991
UPMC_c001_v001_r001_reg004,21570,3.971421815563087
UPMC_c001_v001_r001_reg004,20584,9.211535651216483
UPMC_c001_v001_r001_reg004,20644,9.29066231324423
UPMC_c001_v001_r001_reg004,18742,2.323301955749383
UPMC_c001_v001_r001_reg004,16650,5.477913173835994
UPMC_c001_v001_r001_reg004,17133,19.061330920739962
UPMC_c001_v001_r001_reg004,17899,8.932020985509944
UPMC_c001_v001_r001_reg004,21302,5.950854753205329
UPMC_c001_v001_r001_reg004,15783,7.0982722839958585
UPMC_c001_v001_r001_reg004,22229,3.360104175654984
UPMC_c001_v001_r001_reg004,17004,7.802847707253424
UPMC_c001_v001_r001_reg004,17880,6.274412990418452
UPMC_c001_v001_r001_reg004,21749,3.468673960951482
UPMC_c001_v001_r001_reg004,17365,5.210880746092794
UPMC_c001_v001_r001_reg004,17429,5.981313336459633
UPMC_c001_v001_r001_reg004,22594,1.5395519368207449
UPMC_c001_v001_r001_reg004,20479,0.9877183202024254
UPMC_c001_v001_r001_reg004,17537,6.841013601826856
UPMC_c001_v001_r001_reg004,21539,5.341759324127287
UPMC_c001_v001_r001_reg004,16945,5.260341214187639
UPMC_c001_v001_r001_reg004,19863,7.015930569552731
UPMC_c001_v001_r001_reg004,20368,8.903650622204577
UPMC_c001_v001_r001_reg004,22156,5.829905979227206
UPMC_c001_v001_r001_reg004,18527,6.864775215289647
