,cv,nonzero_ratio
AC004466.2,86.0265220730727,0.00018999366687777073
AC004466.3,88.84818512493071,0.0001266624445851805
AC004467.1,217.64420506871446,2.1110407430863417e-05
AC004470.1,102.59467172648515,0.00010555203715431708
AC004471.1,31.701909726913524,0.0010766307789740342
AC004471.2,125.65428763073677,8.444162972345367e-05
AC004475.1,5.999349422465211,0.03776651889381465
AC004477.1,25.10230895369219,0.0020477095207937514
AC004477.2,25.851070867405717,0.0017099430018999366
AC004477.3,42.176529788597655,0.0007177538526493561
AC004485.1,21.262745538281276,0.0030398986700443317
AC004490.1,102.59467172646251,0.00010555203715431708
AC004491.1,108.81865648862146,8.444162972345367e-05
AC004494.1,86.02652207309768,0.0001477728520160439
AC004522.2,108.8186564886251,8.444162972345367e-05
AC004522.3,125.65428763076203,6.333122229259025e-05
AC004522.4,20.77483181399641,0.003208781929491239
AC004528.1,88.84818512491537,0.0001266624445851805
AC004528.2,18.123553284987317,0.00339877559636901
AC004540.1,9.48570161901496,0.01446062909014144
AC004540.2,12.499036367430698,0.008317500527760186
AC004542.1,59.51393607601689,0.00033776651889381467
AC004542.2,17.035745313104332,0.004095419041587503
AC004549.1,133.2769672523796,6.333122229259025e-05
AC004551.1,4.026034772246481,0.08450496094574625
AC004551.2,8.055959140609383,0.01798606713109563
AC004552.1,30.165568757494565,0.0010977411864048975
AC004554.2,43.959861097962204,0.0005488705932024488
AC004556.1,26.36378158745851,0.0014566181127295757
AC004584.1,102.59467172647514,0.00010555203715431708
AC004584.2,153.89606882565403,4.222081486172683e-05
AC004585.1,22.45948836893247,0.002427696854549293
AC004593.1,61.551604365783284,0.00031665611146295124
AC004593.2,144.3668937116623,6.333122229259025e-05
AC004593.3,6.389346802449545,0.0339877559636901
AC004594.1,15.376905271205167,0.005552037154317078
AC004596.1,12.644472611705886,0.008296390120329322
AC004597.1,133.2769672523823,6.333122229259025e-05
AC004623.1,59.816942973258044,0.0002955457040320878
AC004637.1,217.64420506870994,2.1110407430863417e-05
AC004672.1,39.168085080676526,0.0006966434452184928
AC004672.2,153.89606882564843,4.222081486172683e-05
AC004674.1,217.6442050687039,2.1110407430863417e-05
AC004678.2,102.59467172644138,0.00010555203715431708
