ACQUISITION_ID,CELL_ID,CD11b,CD14,CD15,CD163,CD20,CD21,CD31,CD34,CD3e,CD4,CD45,CD45RA,CD45RO,CD68,CD8,CollagenIV,HLA-DR,Ki67,PanCK,Podoplanin,Vimentin,aSMA
UPMC_c001_v001_r001_reg004,21015,2.3747873364341,3.46384965630803,2.35167891412947,3.5795388332169,7.07676167733399,1.98343219781972,3.18569223542323,2.83859407298485,4.52083032405622,4.28580393780574,4.98581724410502,2.49925643722856,5.27313868071269,3.3416612979826,11.8640808180261,2.37068546016586,3.44064150740978,16.5013097865009,4.53047729485618,3.29166270440613,3.46538975435291,2.77490982874099
UPMC_c001_v001_r001_reg004,21016,6.61031242661271,5.58881786036939,3.63107070222385,3.4683689964346,5.68280365851947,4.23686348723664,4.01604350231896,3.65251171468313,3.52322262618419,4.18292706606791,4.32381258587608,5.2337940048114,5.06497522671629,3.57772253599598,3.54569747806378,3.29078590078092,3.90432838116149,6.050111505703,4.08308376301559,10.435486635468,2.56152180496761,3.33573813678899
UPMC_c001_v001_r001_reg004,21017,5.71505812354572,2.98677744098568,3.19810627819122,4.29450562285207,5.20537484777385,4.09514737060463,3.95774276179436,3.12219760621666,3.86734179495635,2.82328582561841,2.26924804724093,3.53532686259714,3.62915277335645,2.81198813920782,4.59439268457724,3.48286664808403,3.2038764631728,19.4452179485862,4.02046980504792,8.61166330477839,2.34501642755975,2.78524322325233
UPMC_c001_v001_r001_reg004,21018,4.57480467224289,2.85461054320358,3.39032967037958,0.633021972485385,2.72364184913068,1.76576790807957,7.21244555627994,3.52446955447384,3.50718373996866,3.06897687626915,4.46982578382609,8.51139923798564,4.38944330367936,3.844093440735,1.15264212618721,4.17632421083893,3.81392893556108,2.38397148603504,0.679659521790632,7.4388365299505,21.4337006469804,4.45092243391684
UPMC_c001_v001_r001_reg004,21019,5.44693608667791,2.30749860338564,5.66597594442186,6.17791799687396,1.93635828092876,2.53593727908234,3.42902650738709,2.20308478993484,4.38527316455602,2.0674652998151,5.22260738765807,2.55634995299549,6.40356376942531,2.41845855337364,8.92532772972211,2.63297225892583,2.55500700978221,2.55951450441234,6.5382816644869,15.5814166944108,5.43002823656484,3.0209982851789
UPMC_c001_v001_r001_reg004,21020,5.46986821675893,2.65034243247085,3.16818882993653,3.62903249314668,3.6530304652987,3.40791138769826,3.14208339174801,2.7402053725272,2.68207816894936,3.12799073716443,2.53443102977558,3.1498295274003,3.73377890900018,3.03952642839124,2.41055019099285,3.07227261079635,2.59159379145576,18.652397561703,4.20242290971559,17.6171469101726,2.45888740354484,2.86643123135271
UPMC_c001_v001_r001_reg004,21021,4.78373573793379,2.65630488644648,3.02405514120215,6.62586145981363,3.16811007095303,3.18831371337834,4.22051822866178,3.34862863307012,3.50439068354992,3.26512430334272,3.23570736469721,3.94300224625531,2.8567601022019,3.0911156925516,1.68596087876887,3.74114850258785,3.18182382592949,4.49392812450367,8.1219406971877,22.6014233295995,1.57944398587739,3.68270239148756
UPMC_c001_v001_r001_reg004,21022,6.49926658765115,3.21568979433376,3.38554483545298,3.87937660496663,5.12486199469738,4.16445532785763,4.44375832309537,3.09938469016873,4.34917032718825,2.73792388452302,2.19242267089357,4.16047759692345,4.59838078484257,2.92137995618449,4.08540903663158,3.38603410149257,3.66984966928745,7.5278747523308,3.93013182629497,16.057947091091,2.6966236918613,3.87403645223136
UPMC_c001_v001_r001_reg004,21023,6.58533063522278,3.22567886730402,3.23219807338999,3.5716555574255,7.14870827688529,4.07105950336356,3.97141310216368,2.98805736371092,3.84611260525969,3.59715302210082,2.51907005843045,3.89424248607399,5.5905202421869,3.07855337744355,4.48456181374104,3.36371058314271,3.54113871375368,10.4649878026712,3.56166892510301,11.7591274946408,2.51998865134415,2.98506284464222
UPMC_c001_v001_r001_reg004,21024,6.32129018417726,3.52669383220849,3.18646603032728,6.32883324811293,3.24985151487837,4.3076040587755,3.53561148364458,3.04008290284378,4.41090727233942,3.50361483449842,2.61248763182106,4.24123215957002,4.65315780969389,2.88586736384914,5.52852052161558,3.82222190944747,3.10007070840058,3.58964507535835,6.10957648512242,17.1113956172014,2.22391633635881,2.71095301975526
UPMC_c001_v001_r001_reg004,21025,7.4493964288448,3.26399599441991,3.53880720963716,3.28015547546542,4.76919286754588,4.4433227655861,2.85528026741101,3.61805934708709,5.92572777872553,2.73573057196277,2.46244939930492,4.72644279681413,6.41042312947849,2.83164487231511,4.67336241356348,4.48204225960799,4.11169255021411,10.1795657652499,3.89612386267081,6.21804047420199,3.40860925593603,4.71993451395736
